J-Ks,J-Ks_err,M_calibrated_K=MAG_APER_K+26.445934±0.0033441332,M_calibrated_err_K,M_calibrated_J=MAG_APER_J+28.064628±0.0038446683,M_calibrated_err_J,M_calibrated_H=MAG_APER_H+27.527569±0.0059013404,M_calibrated_err_H,NUMBER_K,X_WORLD_K,Y_WORLD_K,X_IMAGE_K,Y_IMAGE_K,MAG_ISO_K,MAGERR_ISO_K,MAG_ISOCOR_K,MAGERR_ISOCOR_K,MAG_APER_K,MAGERR_APER_K,MAG_AUTO_K,MAGERR_AUTO_K,MAG_BEST_K,MAGERR_BEST_K,ISOAREA_IMAGE_K,THETA_IMAGE_K,ELONGATION_K,CLASS_STAR_K,NUMBER_J,X_WORLD_J,Y_WORLD_J,X_IMAGE_J,Y_IMAGE_J,MAG_ISO_J,MAGERR_ISO_J,MAG_ISOCOR_J,MAGERR_ISOCOR_J,MAG_APER_J,MAGERR_APER_J,MAG_AUTO_J,MAGERR_AUTO_J,MAG_BEST_J,MAGERR_BEST_J,ISOAREA_IMAGE_J,THETA_IMAGE_J,ELONGATION_J,CLASS_STAR_J,NUMBER_H,X_WORLD_H,Y_WORLD_H,X_IMAGE_H,Y_IMAGE_H,MAG_ISO_H,MAGERR_ISO_H,MAG_ISOCOR_H,MAGERR_ISOCOR_H,MAG_APER_H,MAGERR_APER_H,MAG_AUTO_H,MAGERR_AUTO_H,MAG_BEST_H,MAGERR_BEST_H,ISOAREA_IMAGE_H,THETA_IMAGE_H,ELONGATION_H,CLASS_STAR_H
2.0097336,0.2364502904,19.1093194,0.0740705289,21.119053,0.2245490961,19.736849,0.0936287074,414,176.6401259079,-0.19400557,782.44446,571.7297,-6.952769,0.041832816,-7.1050987,0.042274367,-7.3366146,0.073995,-7.1603894,0.05263531,-7.1603894,0.05263531,64,-15.882772,1.1612325,0.9702139,414,176.6401277057,-0.1940120509,782.44446,571.7297,-6.790844,0.09280817,-6.9868393,0.08392939,-6.945547,0.22451618,-6.994718,0.12517983,-6.994718,0.12517983,46,-15.882772,1.1612325,0.8242401,414,176.6401295135,-0.1940221985,782.44446,571.7297,-7.205334,0.05846551,-7.310241,0.05546142,-7.79072,0.093442544,-7.4898796,0.07234126,-7.4898796,0.07234126,59,-15.882772,1.1612325,0.672128
-3.14591304,30.5627274544,25.68399304,30.551548183,22.53808,0.8265670415,21.307294,0.393009909,415,176.6842543907,-0.1940691336,152.20526,570.4555,-5.2062116,0.110010736,-5.5308332,0.11039306,-0.76194096,30.551548,-5.4008827,0.14245318,-5.4008827,0.14245318,21,-53.83367,1.1759547,0.6252213,415,176.6842123064,-0.1940858676,152.20526,570.4555,-5.5791216,0.15728226,-5.754349,0.14351015,-5.52652,0.8265581,-5.9861546,0.17487085,-5.9861546,0.17487085,15,-53.83367,1.1759547,0.48263824,415,176.6842309488,-0.1940913214,152.20526,570.4555,-5.6331363,0.13595422,-5.7943,0.12587452,-6.220275,0.3929656,-6.3493314,0.11410903,-6.3493314,0.11410903,19,-53.83367,1.1759547,0.6762157
1.621704,3.9286682424,22.506152,1.6386935122,24.127856,3.5705906699,20.998682,0.2961001533,416,176.6742105309,-0.1943425853,295.6532,566.6336,-4.4601226,0.15244274,-4.758908,0.15344751,-3.939782,1.6386901,-4.854416,0.24106619,-4.854416,0.24106619,9,50.875275,1.1747497,0.6612268,416,176.6741783674,-0.1943566994,295.6532,566.6336,-4.3465414,0.33565438,-4.7119145,0.28414065,-3.936744,3.5705886,-4.995763,0.45013475,-4.995763,0.45013475,8,50.875275,1.1747497,0.45540726,416,176.6741932089,-0.1943633313,295.6532,566.6336,-5.0630565,0.16109745,-5.178443,0.15209618,-6.528887,0.29604134,-5.918158,0.1754353,-5.918158,0.1754353,10,50.875275,1.1747497,0.5064854
107.7905815,99.0000372552,19.2740185,0.0858006196,127.0646,99.0000000747,126.527569,99.0000001759,417,176.6293681027,-0.1947109262,936.09247,561.7448,-5.1892095,0.12704878,-5.839136,0.11631355,-7.1719155,0.085735425,-6.868733,0.10362981,-6.868733,0.10362981,25,49.6101,2.6484098,0.64193994,417,176.6293804291,-0.194714191,936.09247,561.7448,-4.320232,0.57097834,-7.5158496,0.061416566,99,99,-3.5898037,4.5057406,-3.5898037,4.5057406,8,49.6101,2.6484098,0.4838399,417,176.62937821,-0.1947257577,936.09247,561.7448,-4.59838,0.39935192,-7.793998,0.04444802,99,99,-3.069498,6.5413976,-3.069498,6.5413976,11,49.6101,2.6484098,0.46978456
1.6550368,1.4223898652,21.3743135,0.5793960008,23.0293503,1.2990354894,20.950307,0.2832861742,418,176.6374174418,-0.1945613123,821.13116,563.81494,-5.1108084,0.12087064,-5.5255694,0.11934892,-5.0716205,0.57938635,-5.6261854,0.11987823,-5.6261854,0.11987823,21,3.5571306,1.3754674,0.54821587,418,176.6374218019,-0.1945666076,821.13116,563.81494,-4.840461,0.31054962,-5.560021,0.22649163,-5.0352497,1.2990298,-5.018545,0.43263668,-5.018545,0.43263668,12,3.5571306,1.3754674,0.475419,418,176.6374226363,-0.1945772567,821.13116,563.81494,-5.221303,0.199226,-5.560271,0.17267895,-6.577262,0.2832247,-5.9203157,0.17191763,-5.9203157,0.17191763,16,3.5571306,1.3754674,0.36631158
1.8061373,0.5817985426,20.272671,0.2116010069,22.0788083,0.5419543874,20.423868,0.1749846594,419,176.678900361,-0.1947948428,228.67715,560.13544,-6.4514065,0.055222154,-6.6402535,0.05587124,-6.173263,0.21157458,-6.538607,0.070852146,-6.538607,0.070852146,49,52.431282,1.085426,0.9600712,419,176.6788634296,-0.1948096037,228.67715,560.13544,-6.38778,0.11368957,-6.5968103,0.1022542,-5.9857917,0.54194075,-6.492121,0.15146123,-6.492121,0.15146123,32,52.431282,1.085426,0.72932625,419,176.6788801079,-0.1948159067,228.67715,560.13544,-6.427726,0.09940929,-6.623803,0.0907736,-7.103701,0.17488512,-6.597144,0.124350555,-6.597144,0.124350555,34,52.431282,1.085426,0.7079291
-0.370314,0.5935879727,21.338101,0.5604688168,20.967787,0.1955029074,21.132318,0.3347455424,420,176.6876265916,-0.1947335426,104.049255,560.93835,-5.0591674,0.12244663,-5.452267,0.1214633,-5.107833,0.56045884,-5.6459517,0.16558975,-5.6459517,0.16558975,22,11.893731,1.1964672,0.546564,420,176.6875809996,-0.1947504044,104.049255,560.93835,-4.942241,0.27335513,-5.4334016,0.22041975,-7.096813,0.1954651,-6.241731,0.20413801,-6.241731,0.20413801,9,11.893731,1.1964672,0.3970147,420,176.6876009989,-0.1947557511,104.049255,560.93835,-4.9017816,0.25612175,-5.434153,0.20639622,-6.395251,0.33469352,-6.108095,0.20780021,-6.108095,0.20780021,10,11.893731,1.1964672,0.48940048
110.213986,99.0000007515,16.850614,0.0115764842,127.0646,99.0000000747,126.527569,99.0000001759,421,176.6240961198,-0.1950968618,1011.3898,556.2765,-9.973539,0.008512628,-10.032945,0.008533721,-9.59532,0.011082949,-9.73887,0.013025017,-10.032945,0.008533721,497,-56.89241,2.7981672,0.95767987,421,176.6241135964,-0.1950985105,1011.3898,556.2765,-6.4658284,0.35878316,-9.661446,0.037427485,99,99,-4.774232,2.4213092,-9.661446,0.037427485,178,-56.89241,2.7981672,0.001990671,421,176.6241094082,-0.1951107881,1011.3898,556.2765,99,99,99,99,99,99,-5.0090218,1.7539436,99,99,153,-56.89241,2.7981672,0.0845227
104.121044,99.0303243105,22.943556,2.4505342818,127.0646,99.0000000747,21.2686817,0.3793349666,422,176.6476712659,-0.1948965825,674.6896,558.9417,-5.432142,0.10236676,-5.811285,0.10182224,-3.502378,2.450532,-5.2560983,0.156623,-5.2560983,0.156623,20,-4.799558,1.0624614,0.5379093,422,176.647665355,-0.1949039415,674.6896,558.9417,-4.496297,0.47974372,-7.6919146,0.052393157,99,99,-3.7379847,1.3156899,-3.7379847,1.3156899,6,-4.799558,1.0624614,0.37271032,422,176.6476701354,-0.1949136222,674.6896,558.9417,-5.3701277,0.19631949,-5.7955885,0.16489752,-6.2588873,0.37928906,-5.4947076,0.2378932,-5.4947076,0.2378932,10,-4.799558,1.0624614,0.49047107
107.4968975,99.0000630757,19.5677025,0.1116880058,127.0646,99.0000000747,21.733198,0.5811986611,423,176.633264786,-0.1951098546,880.4436,556.0151,-4.890956,0.14104204,-5.4351215,0.13431181,-6.8782315,0.11163793,-6.643478,0.11174676,-6.643478,0.11174676,22,-43.455,1.124842,0.68746483,423,176.6332731458,-0.1951136338,880.4436,556.0151,99,99,99,99,99,99,99,99,99,99,2,-43.455,1.124842,0.35139626,423,176.6332724553,-0.195124936,880.4436,556.0151,-4.4743986,0.37661257,-6.0587745,0.16244295,-5.794371,0.5811687,-5.7244835,0.4976363,-5.7244835,0.4976363,9,-43.455,1.124842,0.48078477
107.412756,99.0000734024,19.651844,0.1204944145,127.0646,99.0000000747,20.9182555,0.2750772092,424,176.6357384849,-0.1953456021,845.1164,552.6276,-6.331172,0.06982722,-6.774501,0.06848466,-6.79409,0.120448,-6.815146,0.10891384,-6.815146,0.10891384,47,22.988838,1.605625,0.7088379,424,176.6357443307,-0.1953497252,845.1164,552.6276,-4.538552,0.7212275,-7.7341695,0.075611494,99,99,99,99,99,99,13,22.988838,1.605625,0.39392844,424,176.6357446087,-0.1953608529,845.1164,552.6276,-6.387493,0.12104415,-6.786249,0.10267587,-6.6093135,0.2750139,-6.583311,0.2588228,-6.583311,0.2588228,25,22.988838,1.605625,0.5251298
-0.8005934,1.3623189568,22.27596,1.3262652161,21.4753666,0.3113414793,20.72505,0.2304691366,425,176.6661564112,-0.1955569008,410.69162,549.35767,-4.953526,0.124976955,-5.2961044,0.12508994,-4.169974,1.326261,-5.3567586,0.13563569,-5.3567586,0.13563569,16,33.822063,1.4036051,0.65207875,425,176.6661319704,-0.1955679249,410.69162,549.35767,-5.622446,0.13773626,-5.7398357,0.12908916,-6.5892334,0.31131774,-6.107497,0.14276344,-6.107497,0.14276344,14,33.822063,1.4036051,0.52221555,425,176.6661438705,-0.195575881,410.69162,549.35767,-5.62138,0.12523462,-5.7389517,0.118121855,-6.802519,0.23039357,-6.1903014,0.1199685,-6.1903014,0.1199685,19,33.822063,1.4036051,0.5144601
2.7481427,0.9425522042,19.918325,0.1532962302,22.6664677,0.930002647,25.404033,17.0469160215,426,176.681544148,-0.1956848916,190.9262,547.4018,-6.307269,0.060909614,-6.5258217,0.061620664,-6.527609,0.15325975,-6.393274,0.08077366,-6.393274,0.08077366,44,-67.51577,1.0809625,0.9187608,426,176.6815043803,-0.1956993858,190.9262,547.4018,-5.8871026,0.17405397,-6.3442173,0.14225261,-5.3981323,0.9299947,-5.8347692,0.27735516,-5.8347692,0.27735516,25,-67.51577,1.0809625,0.61509174,426,176.6815221619,-0.1957057455,190.9262,547.4018,-5.8764133,0.15880297,-6.3430634,0.13132922,-2.123536,17.046915,-6.2438684,0.17229888,-6.2438684,0.17229888,24,-67.51577,1.0809625,0.5014689
0.4545746,0.3257153852,20.5053474,0.2615676782,20.959922,0.1940949817,20.0174763,0.120790544,427,176.6644716226,-0.1958245078,434.75586,545.5497,-6.418393,0.058377326,-6.645955,0.059046157,-5.9405866,0.2615463,-6.489458,0.07810729,-6.489458,0.07810729,49,53.747284,1.4027513,0.9583983,427,176.6644487941,-0.195834872,434.75586,545.5497,-6.861216,0.07741449,-6.9763103,0.07263672,-7.104678,0.1940569,-7.1222763,0.0911769,-7.1222763,0.0911769,47,53.747284,1.4027513,0.48393822,427,176.6644600802,-0.1958431103,434.75586,545.5497,-7.0252724,0.06099469,-7.116331,0.058235228,-7.5100927,0.1206463,-7.2652707,0.072599724,-7.2652707,0.072599724,56,53.747284,1.4027513,0.7579532
0.871195,0.3527600225,20.406223,0.2388911777,21.277418,0.2595585458,20.4847977,0.1849336716,428,176.6704050117,-0.1960269906,350.01733,542.6085,-5.25847,0.10840207,-5.598002,0.10854986,-6.039711,0.23886777,-5.759756,0.16002417,-5.759756,0.16002417,20,-77.216835,1.2025597,0.61589307,428,176.6703762376,-0.1960385406,350.01733,542.6085,-5.6341815,0.15483211,-5.815697,0.14088872,-6.787182,0.25953007,-6.079582,0.253922,-6.079582,0.253922,16,-77.216835,1.2025597,0.5155917,428,176.670389808,-0.1960462217,350.01733,542.6085,-5.6648965,0.13658571,-5.837902,0.12585585,-7.0427713,0.18483949,-6.481982,0.15864994,-6.481982,0.15864994,16,-77.216835,1.2025597,0.53465676
1.340052,0.3845164235,20.1982185,0.1977002453,21.5382705,0.3297991706,21.2650234,0.3780530622,429,176.6702778558,-0.1965018159,351.8373,535.8281,-4.7524314,0.14788051,-5.2518272,0.14282873,-6.2477155,0.19767196,-5.830866,0.16213651,-5.2518272,0.14282873,16,-79.518234,1.3289227,0.5280664,429,176.6702490971,-0.1965128641,351.8373,535.8281,-5.171053,0.20560633,-5.4070387,0.18290833,-6.5263295,0.32977676,-6.28471,0.22805414,-5.4070387,0.18290833,12,-79.518234,1.3289227,0.4616525,429,176.6702626697,-0.1965207399,351.8373,535.8281,-5.2564936,0.17258494,-5.461856,0.15703188,-6.2625456,0.378007,-4.9166236,0.7188204,-5.461856,0.15703188,13,-79.518234,1.3289227,0.46825048
1.092324,0.0871882333,18.733682,0.0531440336,19.826006,0.0691194598,19.15082,0.0552969758,430,176.6519018302,-0.1965757666,614.2829,534.9245,-7.6322927,0.02574791,-7.700543,0.0258356,-7.712252,0.053038713,-7.6610126,0.030385664,-7.6610126,0.030385664,68,-83.8932,1.0904992,0.9766528,430,176.6518913214,-0.1965824455,614.2829,534.9245,-7.8835793,0.037474282,-7.93269,0.036429074,-8.238594,0.06901245,-7.9813943,0.04409139,-7.9813943,0.04409139,65,-83.8932,1.0904992,0.97594106,430,176.6518978945,-0.1965923142,614.2829,534.9245,-8.060753,0.029567493,-8.10005,0.028976671,-8.376749,0.054981176,-8.0650015,0.03730014,-8.0650015,0.03730014,81,-83.8932,1.0904992,0.98108
1.4194205,0.0811174634,18.424443,0.0405877357,19.8438635,0.0702330306,19.296618,0.0629780314,431,176.6731696252,-0.196708344,310.539,532.85443,-7.6821294,0.030130254,-7.8399587,0.030456373,-8.021491,0.040449735,-7.98849,0.041139968,-7.98849,0.041139968,142,-74.55881,1.1235626,0.1651155,431,176.6731379435,-0.1967198629,310.539,532.85443,-7.990736,0.044188287,-8.090838,0.041775685,-8.2207365,0.07012772,-8.235912,0.06828694,-8.235912,0.06828694,115,-74.55881,1.1235626,0.015938254,431,176.673152641,-0.1967275083,310.539,532.85443,-8.091272,0.036832172,-8.178168,0.035235595,-8.230951,0.06270093,-8.239479,0.061431985,-8.239479,0.061431985,136,-74.55881,1.1235626,0.056516744
0.6690483,0.1286124649,19.396678,0.0957618536,20.0657263,0.0858535586,20.293948,0.1553813561,432,176.6909122467,-0.1963103766,57.136898,538.3906,-4.036939,0.23114584,-5.0116224,0.17984113,-7.049256,0.095703445,-5.958566,0.14737315,-5.958566,0.14737315,9,-22.081617,1.577475,0.45601276,432,176.6908630198,-0.196326439,57.136898,538.3906,-3.2159667,1.0043237,-6.4115844,0.10728499,-7.9988737,0.08576743,-6.019602,0.2963826,-6.019602,0.2963826,4,-22.081617,1.577475,0.60969317,432,176.6908844406,-0.1963320356,57.136898,538.3906,-0.013356339,17.125181,-3.2089741,1.7787881,-7.233621,0.15526925,-5.8831525,0.30234355,-5.8831525,0.30234355,3,-22.081617,1.577475,0.35408753
1.486531,0.0621848722,18.074513,0.0300991778,19.561044,0.0544150515,18.830769,0.0416515212,433,176.6775688636,-0.1972009033,247.7135,525.78314,-8.170203,0.020811496,-8.250783,0.020909281,-8.371421,0.029912828,-8.250503,0.026419101,-8.250783,0.020909281,141,89.779785,1.304533,0.978483,433,176.6775326934,-0.197212961,247.7135,525.78314,-8.315953,0.033624943,-8.382086,0.03237204,-8.503556,0.05427906,-8.427783,0.0447651,-8.382086,0.03237204,115,89.779785,1.304533,0.95539063,433,176.6775491211,-0.1972203239,247.7135,525.78314,-8.513887,0.025933696,-8.564912,0.025258426,-8.6968,0.04123134,-8.671097,0.032714862,-8.564912,0.025258426,126,89.779785,1.304533,0.97760814
2.296749,0.1170374901,18.072004,0.0300432966,20.368753,0.1131157567,19.143603,0.0549355147,434,176.6781418186,-0.1978219651,239.53577,516.9084,-8.092168,0.021264508,-8.167433,0.021352625,-8.37393,0.029856598,-8.247134,0.026115727,-8.167433,0.021352625,129,-51.81848,1.1232789,0.9806299,434,176.6781049336,-0.1978335394,239.53577,516.9084,-7.690271,0.055119682,-7.82361,0.05126204,-7.695847,0.1130504,-7.7396975,0.08166883,-7.82361,0.05126204,82,-51.81848,1.1232789,0.73977613,434,176.6781216462,-0.1978410778,239.53577,516.9084,-8.192586,0.03240526,-8.258321,0.031324323,-8.383966,0.054617625,-8.307817,0.04434365,-8.258321,0.031324323,111,-51.81848,1.1232789,0.9412876
-0.2734757,0.0898019042,19.2470967,0.0837942369,18.973621,0.032294084,20.3935444,0.1702595135,435,176.691951219,-0.1967354612,42.30191,532.3109,-4.265384,0.2055539,-5.167139,0.16664031,-7.1988373,0.08372748,-6.142444,0.1374509,-6.142444,0.1374509,13,44.86473,3.0408723,0.48881236,435,176.6919008598,-0.1967513439,42.30191,532.3109,-3.835619,0.62395865,-7.0312366,0.06873428,-9.090979,0.03206441,-6.8575187,0.15224011,-6.8575187,0.15224011,6,44.86473,3.0408723,0.35408852,435,176.6919227222,-0.1967569916,42.30191,532.3109,-3.1370504,1.0634184,-6.332668,0.112797014,-7.1340246,0.17015721,-6.4344263,0.20172706,-6.4344263,0.20172706,4,44.86473,3.0408723,0.6419357
2.5871981,0.4664811138,19.3083264,0.0884971067,21.8955245,0.4580097069,23.8498988,4.0767964712,436,176.6299867766,-0.1968288839,927.2742,531.491,-5.8779078,0.090949856,-6.46979,0.08516907,-7.1376076,0.0884339,-7.2674975,0.07906866,-7.2674975,0.07906866,32,7.750264,2.2986958,0.57382,436,176.629997993,-0.1968301879,927.2742,531.491,-4.8208637,0.4840014,-8.016481,0.05165157,-6.1690755,0.45799357,-4.386824,2.3709908,-4.386824,2.3709908,6,7.750264,2.2986958,0.3676459,436,176.6299962363,-0.1968424962,927.2742,531.491,-4.252178,0.7336287,-7.447796,0.07711398,-3.6776702,4.0767922,-2.0630019,18.117437,-2.0630019,18.117437,9,7.750264,2.2986958,0.48718178
-1.709835,0.664203717,21.751092,0.6606965033,20.041257,0.0681667678,19.8893415,0.08721676,437,176.6946275,-0.1970015439,4.0816765,528.4884,-6.4622746,0.053100914,-6.623692,0.053684097,-4.694842,0.66068804,-6.3976545,0.07508646,-6.3976545,0.07508646,32,79.899185,1.2205353,0.95082784,437,176.694574418,-0.1970177877,4.0816765,528.4884,-4.321347,0.7119591,-7.516965,0.075036965,-8.023343,0.06805826,-6.7303457,0.1138759,-6.7303457,0.1138759,23,79.899185,1.2205353,0.9008704,437,176.6945973295,-0.1970232507,4.0816765,528.4884,-5.3016157,0.2623885,-7.1926775,0.08952566,-7.6382275,0.08701688,-6.8876863,0.08944898,-6.8876863,0.08944898,22,79.899185,1.2205353,0.88060826
3.806278,1.1035448934,19.043677,0.069869715,22.849955,1.1013308108,21.399686,0.4278371518,438,176.6860522761,-0.197273554,126.55466,524.675,-6.664154,0.059091467,-7.078312,0.058355354,-7.402257,0.06978964,-7.544531,0.06784232,-7.544531,0.06784232,64,66.54991,1.1679987,0.19338223,438,176.6860076554,-0.1972875227,126.55466,524.675,-6.569496,0.12953395,-7.066278,0.10421428,-5.214645,1.1013241,-2.7403662,11.938522,-2.7403662,11.938522,40,66.54991,1.1679987,0.68463075,438,176.6860273259,-0.1972940063,126.55466,524.675,-6.2054057,0.16298892,-7.3595414,0.09461125,-6.127883,0.42779645,-6.179747,0.4529257,-6.179747,0.4529257,40,66.54991,1.1679987,0.6371878
2.1562934,0.2346622083,18.96696,0.0652684433,21.1232534,0.2254027114,20.0767834,0.1274815449,439,176.681312915,-0.198124164,194.24893,512.566,-7.2282324,0.035729025,-7.3604493,0.0360622,-7.478974,0.065182716,-7.33093,0.05293843,-7.33093,0.05293843,84,-61.70374,1.042043,0.96836615,439,176.681272807,-0.1981361792,194.24893,512.566,-6.86174,0.09421425,-7.0961137,0.08386759,-6.9413466,0.22536992,-7.01833,0.14542012,-7.01833,0.14542012,52,-61.70374,1.042043,0.24463394,439,176.6812907611,-0.1981434938,194.24893,512.566,-7.278627,0.059090428,-7.4013505,0.05560734,-7.4507856,0.12734488,-7.3823023,0.0942455,-7.3823023,0.0942455,68,-61.70374,1.042043,0.7754402
-0.1638866,0.1773754789,19.9888546,0.163400124,19.824968,0.0690105789,19.640217,0.0857570303,440,176.692673842,-0.1978771727,31.99097,515.99896,-4.5971622,0.16867934,-5.2875447,0.15181,-6.4570794,0.1633659,-6.1788473,0.13723618,-6.1788473,0.13723618,15,29.821796,2.1453123,0.48708746,440,176.6926224975,-0.1978920894,31.99097,515.99896,-2.0383563,3.577196,-5.233974,0.37210286,-8.239632,0.0689034,-7.831392,0.065104865,-7.831392,0.065104865,6,29.821796,2.1453123,0.42508376,440,176.6926447575,-0.1978980952,31.99097,515.99896,-4.0477567,0.5114346,-7.2433743,0.05701637,-7.887352,0.08555374,-7.8061295,0.060233362,-7.8061295,0.060233362,9,29.821796,2.1453123,0.45041078
106.925509,99.0001773854,20.139091,0.187370105,127.0646,99.0000000747,126.527569,99.0000001759,441,176.680204933,-0.1980635528,210.07254,513.44086,-4.9054894,0.13932024,-5.4338994,0.1333582,-6.306843,0.18734026,-5.753851,0.18537417,-5.753851,0.18537417,18,54.021465,1.2568328,0.52505565,441,176.6801659406,-0.1980753692,210.07254,513.44086,-3.1237972,1.4342806,-6.319415,0.15017818,99,99,99,99,99,99,5,54.021465,1.2568328,0.35489902,441,176.6801834658,-0.1980827792,210.07254,513.44086,-2.6198008,2.049519,-5.8154187,0.21371363,99,99,-4.4960184,1.1318936,-4.4960184,1.1318936,4,54.021465,1.2568328,0.35736468
107.822517,99.0000351654,19.242083,0.0833544893,127.0646,99.0000000747,21.485703,0.4628265945,442,176.6901527464,-0.1975285631,67.99417,520.9988,-4.7013817,0.15142958,-5.201312,0.14623329,-7.203851,0.08328738,-6.276612,0.121293105,-6.276612,0.121293105,15,-3.976694,1.0060714,0.49203634,442,176.6901039897,-0.197543237,67.99417,520.9988,99,99,99,99,99,99,99,99,99,99,3,-3.976694,1.0060714,0.3588296,442,176.6901252511,-0.1975493794,67.99417,520.9988,-3.3684242,0.92857957,-6.5640416,0.098746516,-6.041866,0.46278897,-5.48679,0.47757378,-5.48679,0.47757378,5,-3.976694,1.0060714,0.395292
-105.0933163,99.000035675,125.445934,99.0000000565,20.3526177,0.0839789382,126.527569,99.0000001759,443,176.6947822319,-0.1981768987,1.881598,511.7007,-4.7450843,0.1208673,-4.9318047,0.1222842,99,99,-5.0385003,0.13759597,-5.0385003,0.13759597,10,-77.276794,1.5614179,0.6145356,443,176.6947287213,-0.1981920103,1.881598,511.7007,-5.6208043,0.109195635,-5.6745152,0.10586846,-7.7119823,0.083890885,-6.0781026,0.11094388,-6.0781026,0.11094388,11,-77.276794,1.5614179,0.6793226,443,176.6947518173,-0.1981979049,1.881598,511.7007,-5.541033,0.10675924,-5.6006374,0.10351963,99,99,99,99,99,99,11,-77.276794,1.5614179,0.7400521
-103.2460014,99.0018530333,125.445934,99.0000000565,22.1999326,0.6057168018,22.404099,1.0771107664,444,176.642663256,-0.1984145937,746.24274,508.73892,-5.476604,0.09528198,-5.772788,0.09593617,99,99,-5.615802,0.1277316,-5.615802,0.1277316,29,-75.06105,1.2388575,0.5753438,444,176.6426615009,-0.198417285,746.24274,508.73892,-5.1996737,0.24294767,-5.6922073,0.19579297,-5.8646674,0.6057046,-5.494099,0.2976197,-5.494099,0.2976197,16,-75.06105,1.2388575,0.39547926,444,176.6426647477,-0.1984288426,746.24274,508.73892,-5.6189423,0.15097068,-5.8519692,0.13594557,-5.12347,1.0770946,-5.924224,0.18164851,-5.924224,0.18164851,20,-75.06105,1.2388575,0.633908
1.7544554,0.1451549618,18.79868,0.0562549397,20.5531354,0.1338108541,19.7854974,0.0978448067,445,176.6694715645,-0.1987148951,363.3711,504.2276,-7.5542417,0.029051749,-7.656009,0.029249405,-7.647254,0.056155454,-7.640441,0.03411867,-7.640441,0.03411867,94,-73.281075,1.188209,0.9807602,445,176.6694430899,-0.1987235549,363.3711,504.2276,-7.6468344,0.05006052,-7.7361298,0.04759398,-7.5114646,0.13375561,-7.7246675,0.06250506,-7.7246675,0.06250506,84,-73.281075,1.188209,0.2758579,445,176.6694565917,-0.1987323608,363.3711,504.2276,-7.8032236,0.039820902,-7.875241,0.038371913,-7.7420716,0.09766668,-7.972418,0.045486744,-7.972418,0.045486744,80,-73.281075,1.188209,0.90924126
0.2433806,0.7747228669,21.517106,0.6606774635,21.7604866,0.4045995672,20.318298,0.158933179,446,176.6814259638,-0.1799673151,192.48334,771.8813,-4.872781,0.1385322,-5.347458,0.13475302,-4.928828,0.660669,-5.716194,0.17419213,-5.716194,0.17419213,20,26.685526,1.4233999,0.5850616,446,176.6813899882,-0.1799974062,192.48334,771.8813,-4.4612923,0.40640384,-5.7008834,0.21959431,-6.3041134,0.4045813,-6.236633,0.2307135,-6.236633,0.2307135,9,26.685526,1.4233999,0.48065338,446,176.6814060442,-0.1799977849,192.48334,771.8813,-4.931024,0.24019918,-5.3555827,0.20182163,-7.209271,0.15882358,-6.5262337,0.15973423,-6.5262337,0.15973423,11,26.685526,1.4233999,0.48062235
-103.967956,99.0004918895,125.445934,99.0000000565,21.477978,0.3120627844,21.039153,0.3073117273,447,176.6383189701,-0.1987366778,808.29016,504.1749,-5.7398543,0.08275736,-6.0097237,0.08352172,99,99,-5.6689677,0.11485051,-5.6689677,0.11485051,22,11.303114,1.0292767,0.7469855,447,176.6383214581,-0.1987380333,808.29016,504.1749,-5.4104156,0.22029501,-5.901134,0.17766619,-6.586622,0.3120391,-5.857437,0.20031177,-5.857437,0.20031177,15,11.303114,1.0292767,0.50025123,447,176.6383230827,-0.1987501782,808.29016,504.1749,-5.9348764,0.12471883,-6.130844,0.11388934,-6.488416,0.30725506,-6.148508,0.13915987,-6.148508,0.13915987,22,11.303114,1.0292767,0.55699444
0.514068,0.1709791094,19.7755796,0.1347493228,20.2896476,0.1052448377,19.27359,0.0616898909,448,176.6921591597,-0.1986599898,39.348145,504.82303,-5.467862,0.09711632,-5.786057,0.09753543,-6.6703544,0.13470782,-5.902947,0.14802667,-5.902947,0.14802667,24,25.438036,1.5675358,0.60278255,448,176.6921081438,-0.1986740079,39.348145,504.82303,-5.7524176,0.15009879,-5.9502697,0.1356329,-7.7749524,0.10517459,-6.403575,0.19906287,-6.403575,0.19906287,17,25.438036,1.5675358,0.58616567,448,176.6921302913,-0.1986803672,39.348145,504.82303,-5.225449,0.21754831,-5.724473,0.17766345,-8.253979,0.061406977,-5.568313,0.3845941,-5.568313,0.3845941,14,25.438036,1.5675358,0.49466926
2.096852,0.2542876136,19.109606,0.0740837055,21.206458,0.2432566444,20.0741345,0.1271710988,449,176.6910269212,-0.1992890729,55.52393,495.8479,-7.2185698,0.035136245,-7.338517,0.035431247,-7.336328,0.07400819,-7.2106695,0.046083793,-7.2106695,0.046083793,65,-46.773502,1.0925874,0.9671368,449,176.6909768839,-0.199302201,55.52393,495.8479,-7.1570425,0.07016004,-7.288385,0.06531188,-6.858142,0.24322626,-7.1333804,0.099501856,-7.1333804,0.099501856,53,-46.773502,1.0925874,0.95822245,449,176.6909986668,-0.1993089212,55.52393,495.8479,-7.5745444,0.04439565,-7.6472216,0.042764574,-7.4534345,0.1270341,-7.646135,0.056921653,-7.646135,0.056921653,61,-46.773502,1.0925874,0.9739514
