M_calibrated_K=MAG_APER_K+26.2715655±0.0033601851,M_calibrated_err_K,M_calibrated_J=MAG_APER_J+27.757166±0.0110146804,M_calibrated_err_J,M_calibrated_H=MAG_APER_H+27.384571±0.0790101107,M_calibrated_err_H,NUMBER_K,X_WORLD_K,Y_WORLD_K,X_IMAGE_K,Y_IMAGE_K,MAG_ISO_K,MAGERR_ISO_K,MAG_ISOCOR_K,MAGERR_ISOCOR_K,MAG_APER_K,MAGERR_APER_K,MAG_AUTO_K,MAGERR_AUTO_K,MAG_BEST_K,MAGERR_BEST_K,ISOAREA_IMAGE_K,THETA_IMAGE_K,ELONGATION_K,CLASS_STAR_K,NUMBER_J,X_WORLD_J,Y_WORLD_J,X_IMAGE_J,Y_IMAGE_J,MAG_ISO_J,MAGERR_ISO_J,MAG_ISOCOR_J,MAGERR_ISOCOR_J,MAG_APER_J,MAGERR_APER_J,MAG_AUTO_J,MAGERR_AUTO_J,MAG_BEST_J,MAGERR_BEST_J,ISOAREA_IMAGE_J,THETA_IMAGE_J,ELONGATION_J,CLASS_STAR_J,NUMBER_H,X_WORLD_H,Y_WORLD_H,X_IMAGE_H,Y_IMAGE_H,MAG_ISO_H,MAGERR_ISO_H,MAG_ISOCOR_H,MAGERR_ISOCOR_H,MAG_APER_H,MAGERR_APER_H,MAG_AUTO_H,MAGERR_AUTO_H,MAG_BEST_H,MAGERR_BEST_H,ISOAREA_IMAGE_H,THETA_IMAGE_H,ELONGATION_H,CLASS_STAR_H
20.7170935,0.3463215215,20.942016,0.116764233,126.384571,99.0000315283,374,204.3115190093,32.1422479241,16.873203,492.96033,-5.0434685,0.111493,-5.320839,0.11215613,-5.554472,0.34630522,-5.090042,0.16266328,-5.320839,0.11215613,15,-17.20114,1.1574962,0.6543195,374,204.311471911,32.1422659425,16.873203,492.96033,-4.0475235,0.27261642,-7.243141,0.034819808,-6.81515,0.11624355,-5.0903454,0.17104828,-7.243141,0.034819808,11,-17.20114,1.1574962,0.48279256,374,204.311506619,32.1422664713,16.873203,492.96033,99,99,99,99,99,99,99,99,99,99,1,-17.20114,1.1574962,0.6042277
21.398479,0.6464110935,22.1577393,0.3513805603,21.534391,0.9041175318,375,204.2975084061,32.1421583655,186.03122,491.0149,-4.3376236,0.19387873,-5.2758646,0.1536808,-4.8730865,0.64640236,-5.825747,0.16893777,-5.825747,0.16893777,14,-83.38614,1.0108749,0.4949185,375,204.2974638731,32.1421738072,186.03122,491.0149,-3.1133413,0.5998723,-6.308959,0.06581379,-5.5994267,0.35120788,-5.707657,0.19824086,-5.707657,0.19824086,3,-83.38614,1.0108749,0.36105335,375,204.2974938797,32.142174014,186.03122,491.0149,-4.769081,0.41871348,-5.147139,0.33895218,-5.85018,0.9006586,-6.1189694,0.43368194,-6.1189694,0.43368194,8,-83.38614,1.0108749,0.4268723
17.4893775,0.0202741876,19.225162,0.0279939728,18.109441,0.0881700692,376,204.2870123758,32.1413048101,312.71356,478.35733,-8.693621,0.01650006,-8.78751,0.016566703,-8.782188,0.019993795,-8.776358,0.019690856,-8.776358,0.019690856,297,14.812903,1.1152834,0.040045477,376,204.2869699678,32.1413184646,312.71356,478.35733,-8.409744,0.021352949,-8.55166,0.021338122,-8.532004,0.025735954,-8.517451,0.02549937,-8.517451,0.02549937,245,14.812903,1.1152834,0.036322713,376,204.2869964753,32.1413181658,312.71356,478.35733,-9.166577,0.030399999,-9.216343,0.029288832,-9.27513,0.03913264,-9.282808,0.037902225,-9.282808,0.037902225,190,14.812903,1.1152834,0.8675907
18.9451953,0.0698336928,20.6589514,0.0907958759,19.7502765,0.1918108288,377,204.2860051046,32.1405752448,324.8361,467.90808,-7.0628395,0.041173365,-7.265497,0.041554045,-7.3263702,0.069752805,-7.293163,0.061518982,-7.265497,0.041554045,100,-36.439358,1.0738047,0.23342726,377,204.2859630677,32.1405888454,324.8361,467.90808,-6.673654,0.059197105,-7.068368,0.057575792,-7.0982146,0.09012529,-7.0811734,0.07809791,-7.068368,0.057575792,86,-36.439358,1.0738047,0.1299362,377,204.2859892582,32.1405882806,324.8361,467.90808,-7.0554705,0.124371774,-7.260537,0.108966134,-7.6342945,0.17478214,-7.394661,0.18418945,-7.260537,0.108966134,49,-36.439358,1.0738047,0.5674899
20.4610801,0.2741173257,21.1422926,0.1397422127,20.5444855,0.3708786251,378,204.2393975947,32.1419703942,887.64923,485.79724,-4.205819,0.18818423,-4.7595043,0.17817713,-5.8104854,0.27409673,-5.1703453,0.18412404,-5.1703453,0.18412404,11,25.40401,1.2154765,0.4774345,378,204.2393636594,32.1419751186,887.64923,485.79724,-4.5607004,0.14647801,-4.84707,0.14515619,-6.6148734,0.13930744,-5.4806404,0.1473509,-5.4806404,0.1473509,11,25.40401,1.2154765,0.5715442,378,204.2393741611,32.141974046,887.64923,485.79724,-5.125432,0.25735644,-5.2431245,0.23684296,-6.8400855,0.36236495,-6.4727306,0.1855613,-6.4727306,0.1855613,6,25.40401,1.2154765,0.49236363
19.3974195,0.104542745,20.7208725,0.0958977753,19.861407,0.2090211196,379,204.2739577824,32.1415771338,470.3497,481.65292,-6.5483813,0.05804998,-6.8856087,0.057993136,-6.874146,0.10448873,-6.8637404,0.07068337,-6.8637404,0.07068337,84,63.66314,1.1604873,0.08209744,379,204.2739176736,32.1415883233,470.3497,481.65292,-6.2275453,0.079545096,-6.854493,0.07191852,-7.0362935,0.09526311,-6.8298073,0.07657958,-6.8298073,0.07657958,66,63.66314,1.1604873,0.12280602,379,204.2739397902,32.1415878431,470.3497,481.65292,-6.965887,0.12271215,-7.1349325,0.10959081,-7.523164,0.19351287,-7.2862406,0.15683107,-7.2862406,0.15683107,46,63.66314,1.1604873,0.5503559
18.6638735,0.0464569687,20.3127695,0.0572041462,126.384571,99.0000315283,380,204.3124693932,32.1409104884,5.3215795,473.93533,-7.822116,0.03022419,-8.067492,0.030468943,-7.607692,0.04633529,-7.4828672,0.070762776,-8.067492,0.030468943,128,77.48705,1.6103433,0.899507,380,204.3124224677,32.1409289255,5.3215795,473.93533,-7.126616,0.05707854,-8.103305,0.04325224,-7.4443965,0.05613369,-7.6586843,0.06374698,-8.103305,0.04325224,103,77.48705,1.6103433,0.56443936,380,204.3124575337,32.1409290251,5.3215795,473.93533,99,99,99,99,99,99,99,99,99,99,72,77.48705,1.6103433,0.9740687
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,381,204.2248043988,32.1414186628,1063.8221,477.3521,-5.430445,0.073900916,-5.5228243,0.07418949,99,99,-4.8443475,0.16939794,-4.8443475,0.16939794,13,11.3205805,1.2657764,0.9363825,381,204.2247732563,32.1414207882,1063.8221,477.3521,99,99,99,99,99,99,99,99,99,99,3,11.3205805,1.2657764,0.57934207,381,204.2247788747,32.1414192235,1063.8221,477.3521,99,99,99,99,99,99,99,99,99,99,8,11.3205805,1.2657764,0.6549249
18.0747085,0.0327895985,19.636428,0.0381722602,18.679904,0.102731493,382,204.253343559,32.1409767285,719.2167,472.20245,-8.042829,0.022908509,-8.150334,0.023027683,-8.196857,0.032616973,-8.151623,0.029396841,-8.151623,0.029396841,165,19.258615,1.2623273,0.031434014,382,204.2533073476,32.1409842132,719.2167,472.20245,-7.8323054,0.028060196,-7.9789615,0.028040666,-8.120738,0.036548574,-8.025057,0.034259018,-8.025057,0.034259018,170,19.258615,1.2623273,0.019874888,382,204.2533225606,32.1409830997,719.2167,472.20245,-8.457337,0.045025483,-8.518098,0.04303666,-8.704667,0.06565944,-8.690134,0.056362122,-8.690134,0.056362122,108,19.258615,1.2623273,0.21396661
19.7847148,0.1482527946,21.413641,0.1785486721,19.75167,0.1920144998,383,204.2976823654,32.1410194248,183.8677,474.78235,-4.7969427,0.1390203,-5.2683263,0.13499753,-6.4868507,0.14821471,-6.0541277,0.14678217,-6.0541277,0.14678217,21,64.54506,1.41576,0.5718484,383,204.2976380947,32.1410351055,183.8677,474.78235,-4.6734138,0.16165215,-5.2783747,0.14741744,-6.343525,0.1782086,-6.002373,0.16219051,-6.002373,0.16219051,17,64.54506,1.41576,0.50530976,383,204.2976681929,32.1410349336,183.8677,474.78235,-5.504272,0.22912626,-5.647298,0.20767103,-7.632901,0.17500563,-7.243973,0.16535816,-7.243973,0.16535816,13,64.54506,1.41576,0.44090733
20.7873011,0.3693131866,25.0409895,4.9672582123,126.384571,99.0000315283,384,204.2953537675,32.1408986164,211.97675,472.95068,-5.2510686,0.11092266,-5.68388,0.10878235,-5.4842644,0.3692979,-5.918309,0.14749268,-5.918309,0.14749268,29,16.145315,1.2156388,0.6627991,384,204.2953099505,32.1409138882,211.97675,472.95068,-3.9327493,0.3664337,-7.128367,0.041452393,-2.7161765,4.967246,-5.2126284,0.29411513,-5.2126284,0.29411513,11,16.145315,1.2156388,0.45184338,384,204.2953392704,32.1409136272,211.97675,472.95068,-5.086877,0.40256497,-5.686995,0.29619905,99,99,-3.997951,2.8863924,-3.997951,2.8863924,12,16.145315,1.2156388,0.35614425
19.625423,0.1283442241,22.032568,0.3133962218,20.8898477,0.5039681957,385,204.2356016698,32.140860013,933.4288,469.81116,-5.956998,0.07962443,-6.3759503,0.07834012,-6.6461425,0.12830023,-6.304719,0.12259288,-6.304719,0.12259288,55,-10.2748,1.2468228,0.10467151,385,204.2355687104,32.140864237,933.4288,469.81116,-4.775335,0.23261143,-7.970952,0.026959073,-5.724598,0.3132026,-3.6326485,1.477216,-3.6326485,1.477216,21,-10.2748,1.2468228,0.46145824,385,204.2355779702,32.1408627118,933.4288,469.81116,-5.420824,0.4054862,-6.924865,0.17440209,-6.4947233,0.49773622,-5.6046133,0.78013736,-5.6046133,0.78013736,19,-10.2748,1.2468228,0.40533558
20.9221085,0.4177944127,21.248196,0.1537425636,20.447417,0.340752112,386,204.2383061477,32.1405672496,900.7606,465.74506,-5.2964363,0.109238036,-5.741757,0.10680302,-5.349457,0.4177809,-5.7632647,0.11297465,-5.7632647,0.11297465,27,68.92331,1.2309787,0.529516,386,204.2382727726,32.140572027,900.7606,465.74506,-4.824613,0.17120162,-6.174285,0.102339454,-6.50897,0.15334749,-5.594367,0.13770437,-5.594367,0.13770437,23,68.92331,1.2309787,0.6720618,386,204.238282949,32.1405704603,900.7606,465.74506,-6.097027,0.16515195,-6.216222,0.15184659,-6.937154,0.33146554,-6.142424,0.2597433,-6.142424,0.2597433,20,68.92331,1.2309787,0.40336037
20.1725735,0.2107686366,20.2130094,0.0615480871,19.129903,0.1266789877,387,204.2277031428,32.1418692549,1028.8433,483.89017,-4.8990498,0.12553439,-5.2562747,0.1250192,-6.098992,0.21074185,-5.88269,0.16596235,-5.88269,0.16596235,15,-14.849471,1.5563093,0.6062354,387,204.2276713576,32.1418718346,1028.8433,483.89017,-3.9899025,0.2867657,-7.18552,0.036024917,-7.5441566,0.06055447,-6.418293,0.10834773,-6.418293,0.10834773,10,-14.849471,1.5563093,0.4234149,387,204.227677936,32.1418704822,1028.8433,483.89017,99,99,99,99,-8.254668,0.09902004,-7.200803,0.16654317,-7.200803,0.16654317,1,-14.849471,1.5563093,0.3499132
20.6922395,0.3385606252,21.199508,0.1471366399,21.1176275,0.6189098768,388,204.2632250999,32.1403897196,599.876,464.2522,-4.8983912,0.13801052,-5.479167,0.12943794,-5.579326,0.33854395,-6.069214,0.16265665,-6.069214,0.16265665,23,-74.75913,2.5802486,0.68347126,388,204.2631872459,32.140399139,599.876,464.2522,-4.044235,0.303965,-7.239853,0.036364924,-6.557658,0.14672378,-5.8255553,0.21402036,-5.8255553,0.21402036,11,-74.75913,2.5802486,0.36111504,388,204.2632057937,32.1403980355,599.876,464.2522,-5.686306,0.21290742,-5.834489,0.19239368,-6.2669435,0.61384594,-6.556453,0.35047174,-6.556453,0.35047174,13,-74.75913,2.5802486,0.5374108
19.9381185,0.1702836763,21.1962176,0.1466545011,126.384571,99.0000315283,389,204.3039786683,32.1401522547,107.79679,462.71472,-5.9054193,0.08312441,-6.367629,0.08091857,-6.333447,0.17025052,-6.3399425,0.0969565,-6.3399425,0.0969565,53,-60.23002,2.1264725,0.103798464,389,204.303933479,32.1401692583,107.79679,462.71472,-5.3663797,0.13819592,-7.2254133,0.056410063,-6.5609484,0.14624028,-6.4127707,0.095695294,-6.4127707,0.095695294,34,-60.23002,2.1264725,0.5824716,389,204.3039657163,32.1401689264,107.79679,462.71472,-6.271138,0.1866245,-6.5123672,0.1605954,99,99,-6.1618104,0.37571996,-6.1618104,0.37571996,27,-60.23002,2.1264725,0.32478365
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,390,204.224984726,32.1405392168,1061.6045,464.81863,-4.5064096,0.14655894,-4.821034,0.14686258,99,99,-5.425585,0.09917853,-5.425585,0.09917853,10,70.65561,1.0802395,0.64959645,390,204.2249537777,32.1405415353,1061.6045,464.81863,-4.1938734,0.19919884,-4.7612944,0.1842086,99,99,-4.5274158,0.22460091,-4.5274158,0.22460091,7,70.65561,1.0802395,0.7155363,390,204.2249594825,32.1405396791,1061.6045,464.81863,-5.398822,0.20120148,-5.47874,0.1897652,99,99,-5.926786,0.1951344,-5.926786,0.1951344,6,70.65561,1.0802395,0.63799477
20.4014331,0.2595678502,20.9507204,0.117661216,20.392117,0.3247321649,391,204.2770948639,32.1403770707,432.40927,464.68008,-4.220697,0.2052722,-5.179042,0.16086675,-5.8701324,0.2595461,-5.9112124,0.17767169,-5.9112124,0.17767169,14,16.805132,1.5757817,0.49155417,391,204.2770544954,32.1403890586,432.40927,464.68008,-3.5224702,0.3969796,-6.718088,0.046873666,-6.8064456,0.11714452,-6.434303,0.11710764,-6.434303,0.11710764,6,16.805132,1.5757817,0.36933282,391,204.2770777002,32.1403882411,432.40927,464.68008,-3.7922077,0.9737158,-6.9878254,0.10355871,-6.992454,0.31497362,-6.609683,0.31551054,-6.609683,0.31551054,5,16.805132,1.5757817,0.3545756
20.4133921,0.2624565308,21.477993,0.1892392869,20.2045316,0.2766796194,392,204.2369768469,32.1403194867,916.7991,462.15863,-4.741448,0.14811654,-5.3171864,0.13916719,-5.8581734,0.26243502,-5.6129756,0.17581095,-5.6129756,0.17581095,17,60.30998,1.7473367,0.4975686,392,204.2369437771,32.1403240632,916.7991,462.15863,-4.5240626,0.18694343,-5.4691954,0.14465803,-6.279173,0.18891846,-6.084474,0.121673875,-6.084474,0.121673875,13,60.30998,1.7473367,0.48237202,392,204.2369535145,32.1403223855,916.7991,462.15863,-5.6944714,0.19677,-5.8097167,0.18136168,-7.1800394,0.26515847,-6.538423,0.25204486,-6.538423,0.25204486,12,60.30998,1.7473367,0.44961634
19.7635205,0.1454603759,20.9524847,0.1178995469,20.7616843,0.4495918628,393,204.2550252837,32.1402495421,698.8751,461.90387,-5.632057,0.09176551,-6.035017,0.090601705,-6.508045,0.14542156,-6.0377154,0.14828527,-6.0377154,0.14828527,33,-43.32052,1.208067,0.82786536,393,204.2549889546,32.14025747,698.8751,461.90387,-4.4244857,0.27400038,-7.6201034,0.031727705,-6.8046813,0.1173839,-6.2309613,0.13148604,-6.2309613,0.13148604,19,-43.32052,1.208067,0.41523486,393,204.2550047535,32.1402561476,698.8751,461.90387,-6.019313,0.20093797,-6.2262683,0.17587806,-6.6228867,0.4425949,-5.809193,0.61387885,-5.809193,0.61387885,20,-43.32052,1.208067,0.55506897
18.8428015,0.0637768948,19.9961215,0.0512072969,19.617261,0.1736993666,394,204.3074249117,32.1397915956,66.16569,457.7368,-7.233622,0.03755897,-7.4240704,0.03790509,-7.428764,0.063688315,-7.411061,0.044094786,-7.411061,0.044094786,104,11.791726,1.0210822,0.21468674,394,204.3073791902,32.1398093024,66.16569,457.7368,-7.130329,0.042581,-7.3551884,0.04244253,-7.7610445,0.05000864,-7.4586177,0.044392873,-7.4586177,0.044392873,112,11.791726,1.0210822,0.22297102,394,204.307412595,32.1398089213,66.16569,457.7368,-7.6927724,0.07410023,-7.788717,0.06914515,-7.76731,0.1546896,-7.655837,0.111732304,-7.655837,0.111732304,70,11.791726,1.0210822,0.7783117
19.418192,0.1065087975,21.1810294,0.1447003512,20.0228523,0.2379138358,395,204.2358965126,32.1397956182,929.81854,454.6452,-6.2088714,0.068727404,-6.5674434,0.068429925,-6.8533735,0.10645578,-6.4822154,0.09505413,-6.4822154,0.09505413,63,30.762722,1.5264059,0.09083444,395,204.2358637742,32.1398000901,929.81854,454.6452,-4.893726,0.22495987,-8.089344,0.025856854,-6.5761366,0.14428052,-5.7342167,0.1955602,-5.7342167,0.1955602,27,30.762722,1.5264059,0.6340402,395,204.2358731642,32.1397982137,929.81854,454.6452,-6.077882,0.23995364,-6.53557,0.18781717,-7.3617187,0.22441122,-6.6953826,0.25828427,-6.6953826,0.25828427,23,30.762722,1.5264059,0.62042665
22.4185453,1.6500247214,21.009737,0.1240613519,126.384571,99.0000315283,396,204.2826473457,32.1396099417,365.3266,453.99078,-4.5191736,0.17578316,-5.3756986,0.14567944,-3.8530202,1.6500213,-5.5207844,0.16675727,-5.5207844,0.16675727,18,57.60459,1.4618977,0.45520157,396,204.2826061674,32.1396230963,365.3266,453.99078,-3.992069,0.2918208,-7.1876864,0.036224708,-6.747429,0.12357142,-5.3899198,0.19759269,-5.3899198,0.19759269,11,57.60459,1.4618977,0.5146678,396,204.2826312587,32.1396221373,365.3266,453.99078,-3.7041237,1.1853302,-6.899741,0.12469618,99,99,-5.113451,0.8080254,-5.113451,0.8080254,4,57.60459,1.4618977,0.3547036
19.756342,0.1444768002,21.0820642,0.1323816584,20.5155453,0.3616005306,397,204.2901547661,32.1395053562,274.6742,452.84235,-6.007246,0.07954367,-6.476325,0.0772904,-6.5152235,0.14443772,-6.442413,0.121001385,-6.442413,0.121001385,56,-57.804176,1.617174,0.12310707,397,204.2901122522,32.139519919,274.6742,452.84235,-5.427577,0.1370451,-7.7960644,0.03684962,-6.6751018,0.13192263,-6.6080947,0.10998021,-6.6080947,0.10998021,32,-57.804176,1.617174,0.6445603,397,204.2901398671,32.1395190817,274.6742,452.84235,-6.3357,0.18484274,-6.5956874,0.1576497,-6.8690257,0.35286307,-7.1391344,0.21400294,-7.1391344,0.21400294,26,-57.804176,1.617174,0.57014066
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,398,204.2240402922,32.1397874123,1072.9735,454.06168,-5.501401,0.06611501,-5.564295,0.066194534,99,99,-5.279889,0.09918456,-5.279889,0.09918456,11,69.79733,1.421279,0.7597575,398,204.2240097094,32.1397896927,1072.9735,454.06168,-2.40605,0.93478805,-5.6016674,0.10050172,99,99,99,99,99,99,9,69.79733,1.421279,0.6489564,398,204.2240151192,32.1397875642,1072.9735,454.06168,99,99,99,99,99,99,99,99,99,99,4,69.79733,1.421279,0.6292767
17.5517435,0.0213100379,19.370813,0.0311277566,18.584338,0.0993344226,399,204.3061897961,32.1388682374,81.02656,444.51096,-8.602347,0.016664946,-8.682787,0.016711924,-8.719822,0.021043452,-8.709775,0.020074688,-8.709775,0.020074688,243,15.698642,1.1982517,0.051893692,399,204.306144537,32.1388858833,81.02656,444.51096,-8.23808,0.022876473,-8.373615,0.022860102,-8.386353,0.029113812,-8.389852,0.027338658,-8.389852,0.027338658,218,15.698642,1.1982517,0.02559763,399,204.306177554,32.1388851664,81.02656,444.51096,-8.766936,0.039789353,-8.83132,0.037934154,-8.800233,0.06020573,-8.811056,0.055598028,-8.811056,0.055598028,134,15.698642,1.1982517,0.6115587
19.7351509,0.1417271286,20.477425,0.0773871375,21.0174865,0.56532953,400,204.2423740753,32.1391914548,851.5776,446.2917,-6.3841906,0.06325898,-6.738942,0.06302516,-6.5364146,0.14168729,-6.571625,0.08011322,-6.571625,0.08011322,76,26.233395,1.2259805,0.16651571,400,204.2423403164,32.1391972346,851.5776,446.2917,-6.7380667,0.049465436,-6.9333644,0.049381986,-7.279741,0.076599255,-7.0991597,0.05338151,-7.0991597,0.05338151,80,26.233395,1.2259805,0.008655173,400,204.2423518989,32.1391952915,851.5776,446.2917,-7.0259924,0.109405234,-7.1516857,0.10019094,-6.3670845,0.5597811,-7.0261636,0.17245802,-7.0261636,0.17245802,48,26.233395,1.2259805,0.2125647
19.1436545,0.0833048458,20.74948,0.0983669222,20.2322478,0.2832526617,401,204.2533244415,32.1389672465,719.3479,443.54745,-6.942948,0.044366613,-7.165082,0.044764422,-7.127911,0.08323705,-7.123047,0.05272602,-7.123047,0.05272602,98,-17.467253,1.0781621,0.22681926,401,204.2532887521,32.1389750927,719.3479,443.54745,-6.471995,0.0684871,-6.9869285,0.064471096,-7.007686,0.09774829,-6.792801,0.07362969,-6.792801,0.07362969,65,-17.467253,1.0781621,0.7124621,401,204.2533040175,32.1389733041,719.3479,443.54745,-7.2655787,0.09996245,-7.4000034,0.09106323,-7.1523232,0.27201006,-7.27641,0.14633094,-7.27641,0.14633094,52,-17.467253,1.0781621,0.71802175
16.7513645,0.0116867218,18.394786,0.0171221843,17.6584405,0.0832033693,402,204.246018578,32.1384338684,807.53577,435.63812,-9.499096,0.010521223,-9.5629425,0.010534788,-9.520201,0.01119324,-9.546392,0.011983834,-9.546392,0.011983834,498,53.138996,1.2422022,0.028533407,402,204.2459843528,32.13844046,807.53577,435.63812,-9.313343,0.012496831,-9.395447,0.012475625,-9.36238,0.013109005,-9.400728,0.013992017,-9.400728,0.013992017,479,53.138996,1.2422022,0.02653509,402,204.245997181,32.1384383391,807.53577,435.63812,-9.747856,0.022692347,-9.79409,0.021919684,-9.7261305,0.026080703,-9.764324,0.028608343,-9.764324,0.028608343,348,53.138996,1.2422022,0.022986405
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,403,204.2245850913,32.1369468766,1066.2654,413.5781,-7.312675,0.03444791,-7.4633102,0.034725554,99,99,-5.914136,0.16896008,-7.4633102,0.034725554,84,27.111507,1.6347108,0.8012588,403,204.2245551424,32.1369497738,1066.2654,413.5781,99,99,99,99,99,99,99,99,99,99,32,27.111507,1.6347108,0.912045,403,204.2245608185,32.1369467031,1066.2654,413.5781,99,99,99,99,99,99,99,99,99,99,48,27.111507,1.6347108,0.90423965
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,404,204.2249490398,32.1376236285,1061.9019,423.24237,-5.3313627,0.097669646,-5.609012,0.09824827,99,99,-4.469822,0.32870758,-5.609012,0.09824827,20,80.28524,1.3958762,0.72564155,404,204.2249188502,32.1376264701,1061.9019,423.24237,-5.8195896,0.06883337,-5.9478345,0.06878028,99,99,-5.8257804,0.104299165,-5.9478345,0.06878028,16,80.28524,1.3958762,0.8983921,404,204.2249246285,32.1376236342,1061.9019,423.24237,99,99,99,99,99,99,99,99,99,99,9,80.28524,1.3958762,0.632705
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,405,204.2246785282,32.139097783,1065.2357,444.2526,-6.2124624,0.052050292,-6.30919,0.05227352,99,99,-3.8940618,0.5928021,-6.30919,0.05227352,28,-31.242926,2.2482836,0.955833,405,204.2246480074,32.1391003067,1065.2357,444.2526,99,99,99,99,99,99,99,99,99,99,6,-31.242926,2.2482836,0.6780017,405,204.2246536517,32.1390979601,1065.2357,444.2526,99,99,99,99,99,99,99,99,99,99,6,-31.242926,2.2482836,0.52984565
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,406,204.2241289525,32.1388292135,1071.8591,440.40164,-5.379732,0.07966159,-5.4978304,0.08014226,99,99,-5.343346,0.114881024,-5.4978304,0.08014226,12,24.795332,1.4769207,0.8165982,406,204.2240986008,32.1388316844,1071.8591,440.40164,-5.2338123,0.092858374,-5.380517,0.09279373,99,99,-2.6991403,1.2791859,-5.380517,0.09279373,11,24.795332,1.4769207,0.7800412,406,204.2241040685,32.1388292361,1071.8591,440.40164,99,99,99,99,99,99,99,99,99,99,5,24.795332,1.4769207,0.46811658
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,407,204.2243704209,32.1379945117,1068.9054,428.50854,-6.6214294,0.0448097,-6.7375712,0.045073442,99,99,-3.5638444,1.0877367,-6.7375712,0.045073442,37,74.66282,3.3995295,0.9641048,407,204.2243402407,32.1379971789,1068.9054,428.50854,99,99,99,99,99,99,99,99,99,99,25,74.66282,3.3995295,0.8345066,407,204.2243458139,32.1379944554,1068.9054,428.50854,99,99,99,99,99,99,99,99,99,99,15,74.66282,3.3995295,0.60517794
21.0294171,0.4172701496,21.438509,0.1656487618,126.384571,99.0000315283,408,204.3121991554,32.1387809065,8.462308,443.5555,-6.094232,0.061045114,-6.2528687,0.061558913,-5.2421484,0.41725662,-5.497014,0.19967394,-5.497014,0.19967394,26,-20.59191,2.203917,0.84204316,408,204.3121528285,32.1387996805,8.462308,443.5555,99,99,99,99,-6.318657,0.16528215,-5.3556986,0.23931448,-5.3556986,0.23931448,8,-20.59191,2.203917,0.4121026,408,204.3121878656,32.1387990594,8.462308,443.5555,-6.55203,0.11916776,-6.6336374,0.11226398,99,99,-4.5982623,1.5348756,-4.5982623,1.5348756,21,-20.59191,2.203917,0.80543005
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,409,204.2255965836,32.1389763576,1054.1451,442.55676,-4.8785105,0.12085995,-5.162212,0.12151165,99,99,-5.553351,0.105212964,-5.553351,0.105212964,13,15.939994,1.1533575,0.7099453,409,204.2255659273,32.1389790732,1054.1451,442.55676,99,99,99,99,99,99,99,99,99,99,2,15.939994,1.1533575,0.35232654,409,204.2255718834,32.1389767051,1054.1451,442.55676,99,99,99,99,99,99,-4.5341563,0.8501867,-4.5341563,0.8501867,7,15.939994,1.1533575,0.48636448
23.6986215,5.3588953535,126.757166,99.0000006127,21.2762336,0.7146614487,410,204.2507305912,32.1389373065,750.6655,443.01202,-4.944681,0.12695606,-5.364335,0.12488846,-2.572944,5.3588943,-5.563558,0.14368638,-5.563558,0.14368638,20,-25.418884,1.1864425,0.5177475,410,204.2506953804,32.1389446783,750.6655,443.01202,-3.7136486,0.3875796,-6.909266,0.044538997,99,99,-4.8573093,0.284549,-4.8573093,0.284549,6,-25.418884,1.1864425,0.3504827,410,204.2507097759,32.1389428252,750.6655,443.01202,-5.4474535,0.2507442,-5.6257954,0.22279851,-6.1083374,0.7102805,-5.8725247,0.3573243,-5.8725247,0.3573243,9,-25.418884,1.1864425,0.47954518
18.8140815,0.0621794937,20.880792,0.110547795,20.0152663,0.2364397919,411,204.2799750743,32.1385819387,397.53778,439.21146,-7.1259527,0.0399464,-7.3274813,0.040315893,-7.457484,0.062088635,-7.3919506,0.05886073,-7.3919506,0.05886073,109,0.5235735,1.2470763,0.097057484,411,204.2799346462,32.1385947856,397.53778,439.21146,-6.4206715,0.07505962,-7.1662445,0.06444464,-6.876374,0.10999769,-6.7866254,0.106187776,-6.7866254,0.106187776,78,0.5235735,1.2470763,0.0062475447,411,204.2799588704,32.1385934256,397.53778,439.21146,-7.2906094,0.10320056,-7.4463983,0.09285182,-7.3693047,0.22284788,-7.2607217,0.21818519,-7.2607217,0.21818519,63,0.5235735,1.2470763,0.35032243
20.9686227,0.4359570297,22.3517395,0.4196235368,22.662045,2.5446850911,412,204.2977302787,32.138790081,183.1656,442.99533,-3.9577045,0.21860343,-4.63132,0.1976842,-5.3029428,0.43594408,-5.3486466,0.19689547,-5.3486466,0.19689547,10,89.77162,1.6858685,0.47848338,412,204.2976865747,32.1388061756,183.1656,442.99533,-2.9367068,0.56016123,-6.1323247,0.06412012,-5.4054265,0.41947895,-5.1965156,0.23807815,-5.1965156,0.23807815,3,89.77162,1.6858685,0.3865804,412,204.2977167538,32.1388052561,183.1656,442.99533,-4.693105,0.3551764,-4.871943,0.3155071,-4.722526,2.5434582,-5.6081595,0.51967216,-5.6081595,0.51967216,6,89.77162,1.6858685,0.4557802
