J-Ks,J-Ks_err,H-Ks,H-Ks_err,J-H,J-H_err,M_calibrated_K=MAG_APER_K+26.445934±0.0033441332,M_calibrated_err_K,M_calibrated_J=MAG_APER_J+27.93667±0.0224088083,M_calibrated_err_J,M_calibrated_H,M_calibrated_err_H,NUMBER_K,X_WORLD_K,Y_WORLD_K,X_IMAGE_K,Y_IMAGE_K,MAG_ISO_K,MAGERR_ISO_K,MAG_ISOCOR_K,MAGERR_ISOCOR_K,MAG_APER_K,MAGERR_APER_K,MAG_AUTO_K,MAGERR_AUTO_K,MAG_BEST_K,MAGERR_BEST_K,ISOAREA_IMAGE_K,THETA_IMAGE_K,ELONGATION_K,CLASS_STAR_K,NUMBER_J,X_WORLD_J,Y_WORLD_J,X_IMAGE_J,Y_IMAGE_J,MAG_ISO_J,MAGERR_ISO_J,MAG_ISOCOR_J,MAGERR_ISOCOR_J,MAG_APER_J,MAGERR_APER_J,MAG_AUTO_J,MAGERR_AUTO_J,MAG_BEST_J,MAGERR_BEST_J,ISOAREA_IMAGE_J,THETA_IMAGE_J,ELONGATION_J,CLASS_STAR_J,NUMBER_H,X_WORLD_H,Y_WORLD_H,X_IMAGE_H,Y_IMAGE_H,MAG_ISO_H,MAGERR_ISO_H,MAG_ISOCOR_H,MAGERR_ISOCOR_H,MAG_APER_H,MAGERR_APER_H,MAG_AUTO_H,MAGERR_AUTO_H,MAG_BEST_H,MAGERR_BEST_H,ISOAREA_IMAGE_H,THETA_IMAGE_H,ELONGATION_H,CLASS_STAR_H
-103.517847,99.0005752275,,,,,125.445934,99.0000000565,21.928087,0.3374673269,,,41,158.2415131906,59.1144161772,635.1836,12.14855,-5.4362626,0.102134444,-5.7028666,0.10373949,99,99,-4.446698,0.3810733,-5.7028666,0.10373949,16,-49.499046,1.2110555,0.7908499,41,158.2415178339,59.1143711832,635.1836,12.14855,-3.5206661,0.64492434,-6.716284,0.06974529,-6.008583,0.3367225,-4.6377664,0.3775727,-6.716284,0.06974529,3,-49.499046,1.2110555,0.3707404,,,,,,,,,,,,,,,,,,,
-105.1650257,99.0000330493,,,,,125.445934,99.0000000565,20.2809083,0.0808244129,,,42,158.2733431472,59.1146644123,401.57724,15.919498,-5.524982,0.08861156,-5.695049,0.09013305,99,99,-5.534814,0.13789226,-5.534814,0.13789226,13,63.356087,1.7760978,0.7714632,42,158.2733667772,59.114625083,401.57724,15.919498,-4.2127023,0.31785813,-7.40832,0.03923897,-7.6557617,0.07765585,-5.4029293,0.18117337,-5.4029293,0.18117337,8,63.356087,1.7760978,0.36163083,,,,,,,,,,,,,,,,,,,
106.9657044,99.0001870389,,,,,19.9709656,0.1911323474,126.93667,99.0000025361,,,43,158.2904273136,59.1145546423,276.1896,14.515016,-7.0047927,0.04646194,-7.203926,0.047292843,-6.4749684,0.19110309,99,99,-7.203926,0.047292843,57,-62.25729,2.7930381,0.9812337,43,158.2904612977,59.1145182051,276.1896,14.515016,-4.373017,0.5550807,-7.5686345,0.058553673,99,99,99,99,-7.5686345,0.058553673,20,-62.25729,2.7930381,0.35551766,,,,,,,,,,,,,,,,,,,
106.166863,99.0007232879,,,,,20.769807,0.377768952,126.93667,99.0000025361,,,44,158.2844124555,59.1142951716,320.3294,10.743464,-7.11061,0.044039346,-7.3055496,0.044825085,-5.676127,0.37775415,-7.0183396,0.07457537,-7.3055496,0.044825085,62,-17.148516,1.3872211,0.90007794,44,158.2844429899,59.1142575366,320.3294,10.743464,-0.66251683,17.515696,-3.8581345,1.8191962,99,99,99,99,-3.8581345,1.8191962,17,-17.148516,1.3872211,0.5331013,,,,,,,,,,,,,,,,,,,
107.1527934,99.000085974,,,,,19.7838766,0.1285329007,126.93667,99.0000025361,,,45,158.285267704,59.1137763531,314.0423,3.3341334,-7.606788,0.03051989,-7.713259,0.030895427,-6.6620574,0.12848939,-6.808034,0.07844816,-7.713259,0.030895427,61,-6.640066,1.2291892,0.9818227,45,158.2852990942,59.1137385533,314.0423,3.3341334,99,99,99,99,99,99,99,99,99,99,10,-6.640066,1.2291892,0.4046666,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,46,158.2869818161,59.1143481117,301.47302,11.526269,-7.2004952,0.04340876,-7.4201775,0.044180926,99,99,-7.266096,0.064739645,-7.4201775,0.044180926,69,0.78169006,2.195929,0.95443016,46,158.2870138621,59.1143109535,301.47302,11.526269,-3.565492,1.3072904,-6.7611094,0.13607924,99,99,99,99,-6.7611094,0.13607924,16,0.78169006,2.195929,0.36257815,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,47,158.2881399587,59.1142258269,292.97055,9.789792,-7.3686028,0.0404031,-7.593893,0.04111726,99,99,-4.0367355,1.4450877,-7.593893,0.04111726,79,-11.525871,1.7726798,0.89227057,47,158.2881727822,59.1141887954,292.97055,9.789792,99,99,99,99,99,99,99,99,99,99,16,-11.525871,1.7726798,0.5501441,,,,,,,,,,,,,,,,,,,
-102.5825815,99.0034120261,,,,,125.445934,99.0000000565,22.8633525,0.8219377268,,,48,158.2319945241,59.1146723293,705.0463,15.76623,-5.1928153,0.11430145,-5.459948,0.11609339,99,99,-5.277933,0.16897322,-5.277933,0.16897322,12,-29.938095,1.2725589,0.72635037,48,158.2319932738,59.1146258396,705.0463,15.76623,99,99,99,99,-5.0733175,0.8216322,-2.5785131,2.3127716,-2.5785131,2.3127716,1,-29.938095,1.2725589,0.38542038,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,49,158.2808467124,59.113652777,346.4877,1.5240289,-6.113941,0.05295903,-6.1719956,0.053286128,99,99,-5.6445503,0.101924576,-6.1719956,0.053286128,12,-0.48095882,2.8785625,0.72599036,49,158.280875523,59.1136141372,346.4877,1.5240289,99,99,99,99,99,99,99,99,99,99,1,-0.48095882,2.8785625,0.35036182,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,50,158.2813246502,59.1145659368,342.99698,14.584611,-5.9587307,0.08540132,-6.3128624,0.08585004,99,99,-5.2145844,0.27974588,-6.3128624,0.08585004,28,-24.903244,1.2046522,0.8777136,50,158.2813531483,59.1145279304,342.99698,14.584611,99,99,99,99,99,99,99,99,99,99,4,-24.903244,1.2046522,0.38752216,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,51,158.2808240674,59.1140466371,346.66122,7.1550736,-6.0714755,0.067557506,-6.2275434,0.06867068,99,99,-5.7101755,0.13894387,-6.2275434,0.06867068,22,5.360022,1.0178161,0.9363275,51,158.2808526055,59.1140082309,346.66122,7.1550736,99,99,99,99,99,99,99,99,99,99,5,5.360022,1.0178161,0.3941024,,,,,,,,,,,,,,,,,,,
106.445261,99.0003534524,,,,,20.491409,0.2635935139,126.93667,99.0000025361,,,52,158.2818630634,59.1139596044,339.034,5.920684,-6.723551,0.05029612,-6.883239,0.05113496,-5.954525,0.2635723,-6.460265,0.082906455,-6.883239,0.05113496,31,57.01482,1.6346277,0.95804805,52,158.281892284,59.1139213255,339.034,5.920684,99,99,99,99,99,99,-3.8198013,1.057463,99,99,8,57.01482,1.6346277,0.4822098,,,,,,,,,,,,,,,,,,,
-0.5240383,0.8529281746,,,,,21.8243577,0.8380850719,21.3003194,0.1584294266,,,53,158.2705989643,59.1138122365,421.70358,3.7119064,-7.3232675,0.035460636,-7.4392,0.035932057,-4.6215763,0.8380784,-6.4098134,0.10485843,-7.4392,0.035932057,55,-25.672647,1.6644707,0.98178107,53,158.2706215033,59.1137719181,421.70358,3.7119064,-4.637712,0.42884284,-7.8333297,0.04574214,-6.6363506,0.15683663,-5.722498,0.22852989,-7.8333297,0.04574214,21,-25.672647,1.6644707,0.5117358,,,,,,,,,,,,,,,,,,,
-103.9495807,99.0001591935,,,,,125.445934,99.0000000565,21.4963533,0.1775081858,,,54,158.2723129798,59.1136824061,409.12146,1.8702276,-6.8898883,0.03834722,-6.957756,0.038635667,99,99,-5.2377644,0.2046281,-6.957756,0.038635667,25,3.553126,2.651676,0.96019965,54,158.2723366355,59.1136423063,409.12146,1.8702276,-3.5199351,0.8219803,-6.715553,0.086709425,-6.4403167,0.17608805,-4.3149543,0.55577564,-6.715553,0.086709425,11,3.553126,2.651676,0.35140324,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,55,158.2781023779,59.1145182192,366.64532,13.872018,-5.7816286,0.08141779,-5.978725,0.08287238,99,99,-5.688094,0.13554555,-5.688094,0.13554555,17,45.255783,1.550075,0.78487194,55,158.2781289681,59.114479626,366.64532,13.872018,99,99,99,99,99,99,99,99,99,99,3,45.255783,1.550075,0.35024014,,,,,,,,,,,,,,,,,,,
-100.9837265,99.0637502132,,,,,125.445934,99.0000000565,24.4622075,3.5533920592,,,56,158.240791959,59.1145785842,640.4786,14.466851,-5.015517,0.1298497,-5.345157,0.13101918,99,99,-5.915812,0.09685454,-5.345157,0.13101918,13,43.670338,2.0437398,0.7622037,56,158.2407960616,59.1145335631,640.4786,14.466851,99,99,99,99,-3.4744625,3.5533214,99,99,99,99,0,43.670338,2.0437398,0.3469691,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,57,158.2211084442,59.1145632595,784.94165,14.1678915,-5.009809,0.112118565,-5.178427,0.114036806,99,99,-5.364879,0.12950204,-5.364879,0.12950204,10,-63.16248,1.7461661,0.78310704,57,158.221100719,59.1145148162,784.94165,14.1678915,-3.6604974,0.4155302,-6.856115,0.050884303,99,99,-4.609337,0.2949034,-4.609337,0.2949034,6,-63.16248,1.7461661,0.348535,,,,,,,,,,,,,,,,,,,
-103.383859,99.0007757156,,,,,125.445934,99.0000000565,22.062075,0.3918942508,,,58,158.2384745776,59.1145811242,657.4866,14.491554,-5.3291574,0.08914775,-5.446901,0.09034891,99,99,-4.8655996,0.19541256,-4.8655996,0.19541256,12,-43.91532,1.3595676,0.74852943,58,158.2384772847,59.114535703,657.4866,14.491554,99,99,99,99,-5.874595,0.39125305,-1.8598387,3.5306258,-1.8598387,3.5306258,0,-43.91532,1.3595676,0.34828594,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,59,158.2394984858,59.1145839744,649.9718,14.537363,-5.0104923,0.101650365,-5.120524,0.10293999,99,99,-5.1930437,0.12742583,-5.1930437,0.12742583,8,-63.920887,1.6604491,0.72511655,59,158.2395018069,59.1145387323,649.9718,14.537363,99,99,99,99,99,99,99,99,99,99,0,-63.920887,1.6604491,0.34729028,,,,,,,,,,,,,,,,,,,
1.055497,0.0448664196,,,,,18.00399,0.030471986,19.059487,0.0329310442,,,60,158.2441600822,59.1141624526,615.75446,8.535089,-8.926027,0.013732209,-8.971048,0.013792294,-8.441944,0.03028793,-8.656952,0.020096794,-8.971048,0.013792294,134,8.393339,1.4925297,0.9834421,60,158.2441664846,59.1141177644,615.75446,8.535089,-8.590287,0.019814203,-8.660024,0.01970174,-8.877183,0.024130872,-8.814399,0.02012985,-8.660024,0.01970174,140,8.393339,1.4925297,0.72640425,,,,,,,,,,,,,,,,,,,
-103.6543813,99.0002735236,,,,,125.445934,99.0000000565,21.7915527,0.2326941349,,,61,158.2455183806,59.1137066885,605.78033,2.026329,-7.3455796,0.0298719,-7.402216,0.03005054,99,99,-6.382842,0.089355886,-7.402216,0.03005054,36,-5.302329,3.172592,0.9765713,61,158.2455258999,59.1136619609,605.78033,2.026329,-4.443,0.40941587,-7.6386175,0.04449564,-6.1451173,0.23161262,-4.4262934,0.61165345,-7.6386175,0.04449564,16,-5.302329,3.172592,0.47093776,,,,,,,,,,,,,,,,,,,
-103.4802146,99.0006363153,,,,,125.445934,99.0000000565,21.9657194,0.3549361137,,,62,158.2464967469,59.114503204,598.6086,13.420197,-6.2416906,0.05826837,-6.356892,0.059038725,99,99,-5.0815673,0.23539215,-5.0815673,0.23539215,21,51.332645,1.1319264,0.93476963,62,158.2465043307,59.1144591262,598.6086,13.420197,-4.746194,0.24057522,-7.9418116,0.030323686,-5.9709506,0.35422802,-5.354443,0.21640518,-5.354443,0.21640518,15,51.332645,1.1319264,0.38624597,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,63,158.2471946851,59.1145417114,593.48663,13.9748125,-5.5063586,0.084864445,-5.6419654,0.086143255,99,99,-4.3863745,0.3462117,-5.6419654,0.086143255,13,-88.740135,1.1843082,0.75430375,63,158.2472026635,59.1144977779,593.48663,13.9748125,99,99,99,99,99,99,99,99,99,99,2,-88.740135,1.1843082,0.36434364,,,,,,,,,,,,,,,,,,,
-105.2450013,99.000026569,,,,,125.445934,99.0000000565,20.2009327,0.0724533364,,,64,158.2722726447,59.1143275425,409.4283,11.093795,-6.5661206,0.058658984,-6.794727,0.059690908,99,99,-6.125974,0.13885085,-6.794727,0.059690908,38,81.40833,1.876863,0.96024036,64,158.272295852,59.1142878247,409.4283,11.093795,-5.414873,0.18467967,-8.610491,0.022654844,-7.7357373,0.06890088,-6.644164,0.10245674,-8.610491,0.022654844,29,81.40833,1.876863,0.022584416,,,,,,,,,,,,,,,,,,,
-104.013865,99.000153806,,,,,125.445934,99.0000000565,21.432069,0.1744775872,,,65,158.2736398418,59.1137644331,399.3844,3.0545306,-6.563788,0.04805688,-6.658662,0.04858466,99,99,-3.714886,0.9678821,-6.658662,0.04858466,21,-47.188084,1.4531708,0.9465321,65,158.2736642421,59.1137246125,399.3844,3.0545306,-4.077815,0.4766129,-7.2734327,0.051951263,-6.504601,0.17303258,-5.464582,0.23181051,-7.2734327,0.051951263,10,-47.188084,1.4531708,0.42493948,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,66,158.2757875164,59.114276676,383.63055,10.397429,-6.418918,0.07229962,-6.858892,0.07139814,99,99,99,99,-6.858892,0.07139814,45,-23.575005,1.9640093,0.96794116,66,158.2758128723,59.1142375363,383.63055,10.397429,-3.2147667,1.5128613,-6.410384,0.1575002,99,99,99,99,-6.410384,0.1575002,13,-23.575005,1.9640093,0.47215652,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,67,158.2791097804,59.1137200638,359.23715,2.4696617,-7.281788,0.03359515,-7.365893,0.03391962,99,99,-6.5693846,0.076250836,-7.365893,0.03391962,43,-23.21802,1.7339101,0.97575724,67,158.2791375016,59.1136811638,359.23715,2.4696617,99,99,99,99,99,99,99,99,99,99,7,-23.21802,1.7339101,0.35006478,,,,,,,,,,,,,,,,,,,
106.0311365,99.0006241523,,,,,20.9055335,0.3508281387,126.93667,99.0000025361,,,68,158.2771615716,59.1137478058,373.53647,2.8482962,-7.0257926,0.04063357,-7.1413097,0.041172072,-5.5404005,0.3508122,-6.9598355,0.059073906,-7.1413097,0.041172072,41,74.69415,1.1128501,0.9766594,68,158.2771881021,59.1137085851,373.53647,2.8482962,99,99,99,99,99,99,99,99,99,99,4,74.69415,1.1128501,0.35554808,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,69,158.2779959247,59.1138521927,367.41464,4.348443,-6.1364107,0.06694943,-6.3074117,0.06810153,99,99,-4.1827917,0.5652712,-6.3074117,0.06810153,25,27.06984,1.3650837,0.9366696,69,158.2780228887,59.1138131795,367.41464,4.348443,99,99,99,99,99,99,99,99,99,99,2,27.06984,1.3650837,0.3493567,,,,,,,,,,,,,,,,,,,
1.207245,0.4906458025,,,,,20.974622,0.3621910186,22.181867,0.3309848478,,,70,158.275501965,59.1136877309,385.71606,1.9743562,-7.0904303,0.035800636,-7.1658626,0.03610619,-5.471312,0.36217558,-6.0552588,0.121435955,-7.1658626,0.03610619,36,14.509225,2.2958438,0.97061634,70,158.2755275363,59.1136481866,385.71606,1.9743562,-2.7156773,1.9496653,-5.911295,0.20293073,-5.754803,0.3302254,-5.2324014,0.2990813,-5.911295,0.20293073,11,14.509225,2.2958438,0.38113645,,,,,,,,,,,,,,,,,,,
-100.4542496,99.0944331512,,,,,125.445934,99.0000000565,24.9916844,4.3251208513,,,71,158.2762498679,59.1136697598,380.2265,1.7241403,-6.18727,0.04382906,-6.214572,0.043919247,99,99,-6.3290763,0.07104905,-6.214572,0.043919247,8,22.380714,3.9568639,0.68749166,71,158.2762759011,59.1136303342,380.2265,1.7241403,-3.3295236,0.5165015,-6.5251412,0.061126653,-2.9449856,4.3250628,-3.8077447,0.78672683,-6.5251412,0.061126653,4,22.380714,3.9568639,0.42850333,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,72,158.2197559069,59.1143839918,794.8674,11.600866,-4.914996,0.113625675,-5.0626693,0.11543861,99,99,-5.812869,0.07935812,-5.812869,0.07935812,7,75.00928,1.3744483,0.68099177,72,158.2197474864,59.1143352059,794.8674,11.600866,99,99,99,99,99,99,99,99,99,99,1,75.00928,1.3744483,0.3694252,,,,,,,,,,,,,,,,,,,
-103.603881,99.0004695008,,,,,125.445934,99.0000000565,21.842053,0.3048773309,,,73,158.2298125252,59.1143164903,721.0579,10.669736,-5.7265363,0.07263702,-5.8335714,0.07353525,99,99,-4.627496,0.30694208,-4.627496,0.30694208,13,-8.903253,1.6816475,0.78128296,73,158.2298101967,59.1142694077,721.0579,10.669736,-4.3170233,0.2764329,-6.0030465,0.124807894,-6.094617,0.30405268,-4.843333,0.29716113,-4.843333,0.29716113,9,-8.903253,1.6816475,0.36442763,,,,,,,,,,,,,,,,,,,
-103.319816,99.0005441232,,,,,125.445934,99.0000000565,22.126118,0.3282156403,,,74,158.229504675,59.1137937786,723.31335,3.1949933,-6.7646523,0.04586109,-6.880555,0.046470646,99,99,-4.543531,0.553028,-6.880555,0.046470646,32,19.593817,3.2927594,0.9749787,74,158.2295025054,59.1137463274,723.31335,3.1949933,-4.2800436,0.46194944,-7.4756613,0.04983519,-5.810552,0.32744977,-4.2695885,0.8402736,-7.4756613,0.04983519,13,19.593817,3.2927594,0.46430135,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,75,158.2546712263,59.1137853967,538.60425,3.208064,-6.2974463,0.048443235,-6.3542886,0.04873432,99,99,-6.2100286,0.06682297,-6.3542886,0.04873432,15,-74.139786,1.845149,0.85741675,75,158.2546841998,59.1137423027,538.60425,3.208064,-3.0890746,0.8771605,-6.2846923,0.093537845,99,99,-3.4269185,0.9161099,-6.2846923,0.093537845,3,-74.139786,1.845149,0.3832684,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,76,158.2553346315,59.1137446044,533.7346,2.629278,-6.7263603,0.049551446,-6.876812,0.05035105,99,99,-6.3886256,0.09213922,-6.3886256,0.09213922,36,-70.24388,2.2761598,0.9790716,76,158.255348031,59.1137016009,533.7346,2.629278,99,99,99,99,99,99,99,99,99,99,5,-70.24388,2.2761598,0.35606822,,,,,,,,,,,,,,,,,,,
-103.3982263,99.0006147423,,,,,125.445934,99.0000000565,22.0477077,0.3488669675,,,77,158.2642860941,59.1141162603,468.0412,8.007788,-5.7092934,0.08154465,-5.8806834,0.0829492,99,99,-5.1803813,0.19701907,-5.8806834,0.0829492,16,-79.414505,1.6380652,0.7786634,77,158.2643046348,59.1140750318,468.0412,8.007788,-1.1747794,5.5268474,-4.370397,0.57434416,-5.8889623,0.34814653,-3.4554152,1.1110691,-4.370397,0.57434416,2,-79.414505,1.6380652,0.36199328,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,78,158.2524439929,59.113888541,554.9522,4.6682124,-6.939892,0.040484786,-7.035495,0.040932905,99,99,-6.192126,0.09515594,-6.192126,0.09515594,28,50.279686,3.2786126,0.963711,78,158.2524555587,59.1138451234,554.9522,4.6682124,-2.7878094,1.8417625,-5.983427,0.19174112,99,99,99,99,99,99,10,50.279686,3.2786126,0.3880619,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,79,158.3194445899,59.1138648538,63.204723,5.006416,-6.5821257,0.053085797,-6.7342143,0.053947892,99,99,99,99,-6.7342143,0.053947892,29,40.366295,2.7520661,0.9585593,79,158.3194964962,59.113833022,63.204723,5.006416,-2.1077092,3.3762398,-5.303327,0.35091317,99,99,99,99,-5.303327,0.35091317,9,40.366295,2.7520661,0.35461292,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,80,158.3200870941,59.1138292097,58.48814,4.5056696,-6.139,0.061004985,-6.253502,0.061807204,99,99,-5.6954637,0.12909742,-6.253502,0.061807204,12,65.61516,1.1173704,0.8423982,80,158.3201394107,59.1137974675,58.48814,4.5056696,-3.018504,1.0960652,-6.2141213,0.115258634,99,99,99,99,-6.2141213,0.115258634,6,65.61516,1.1173704,0.41033557,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,81,158.2403217933,59.1141303786,643.9248,8.05617,-5.5286617,0.076206066,-5.6172285,0.07698469,99,99,-5.492093,0.11475719,-5.492093,0.11475719,10,7.3516736,1.5815234,0.73178536,81,158.2403259081,59.1140850057,643.9248,8.05617,99,99,99,99,99,99,99,99,99,99,2,7.3516736,1.5815234,0.3559035,,,,,,,,,,,,,,,,,,,
105.391614,99.0018910426,,,,,21.545056,0.6114964142,126.93667,99.0000025361,,,82,158.2620260295,59.1136978834,484.62262,2.008823,-6.452725,0.05093488,-6.550566,0.051512055,-4.900878,0.61148727,-5.3630786,0.15796722,-6.550566,0.051512055,15,9.235016,2.0425837,0.925085,82,158.2620434854,59.113656011,484.62262,2.008823,-3.9263172,0.5254601,-7.121935,0.056993328,99,99,-3.5526793,0.9544299,-7.121935,0.056993328,5,9.235016,2.0425837,0.35915115,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,83,158.3214606519,59.1138278622,48.406948,4.50554,-6.579481,0.051227327,-6.7089634,0.051973153,99,99,-5.4274645,0.21287729,-6.7089634,0.051973153,23,-5.4995317,1.929899,0.93864447,83,158.3215137964,59.1137963568,48.406948,4.50554,99,99,99,99,99,99,99,99,99,99,4,-5.4995317,1.929899,0.34839618,,,,,,,,,,,,,,,,,,,
-103.3429384,99.0005175373,,,,,125.445934,99.0000000565,22.1029956,0.3200960447,,,84,158.2416110934,59.1137805773,634.45856,3.0614936,-6.26199,0.0610836,-6.4094357,0.062057275,99,99,-5.8281155,0.11494019,-6.4094357,0.062057275,17,-35.201744,2.7930272,0.8983107,84,158.2416162138,59.113735217,634.45856,3.0614936,-0.8256518,9.417192,-4.0212693,0.978191,-5.8336744,0.3193107,-4.1922007,0.5867364,-4.0212693,0.978191,3,-35.201744,2.7930272,0.43598542,,,,,,,,,,,,,,,,,,,
-99.3435552,99.8680549267,,,,,125.445934,99.0000000565,26.1023788,13.1388121096,,,85,158.1924709111,59.1138756168,995.1214,4.296115,-6.2813654,0.051164225,-6.3517513,0.051566474,99,99,-4.6522527,0.32318035,-4.6522527,0.32318035,17,38.586296,1.8522875,0.89320606,85,158.1924464215,59.1138217904,995.1214,4.296115,0.44229713,23.98278,-2.7533205,2.4909163,-1.8342912,13.138793,-0.7232679,13.999658,-0.7232679,13.999658,0,38.586296,1.8522875,0.01929121,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,86,158.2379318123,59.1137579532,661.46234,2.7195287,-6.670757,0.039659068,-6.720671,0.039859332,99,99,-6.23108,0.06859268,-6.23108,0.06859268,17,52.077587,1.1407373,0.8539687,86,158.2379347346,59.1137119415,661.46234,2.7195287,99,99,99,99,99,99,99,99,99,99,0,52.077587,1.1407373,0.34686312,,,,,,,,,,,,,,,,,,,
-97.87091265,111.3530516582,,,,,125.445934,99.0000000565,27.57502135,50.9755049255,,,87,158.3229107718,59.1138116364,37.76342,4.2939773,-5.8753276,0.063475974,-5.9552875,0.06405532,99,99,-5.467011,0.13017006,-5.467011,0.13017006,9,1.476891,1.665229,0.7641883,87,158.3229648002,59.113780372,37.76342,4.2939773,-1.7399114,2.7927938,-4.935529,0.2909612,-0.36164865,50.9755,-4.3406763,0.41627064,-4.3406763,0.41627064,6,1.476891,1.665229,0.41486305,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,88,158.1996606899,59.113778131,942.3523,2.903895,-6.12955,0.059909582,-6.2333364,0.060629033,99,99,-5.319675,0.16792642,-5.319675,0.16792642,20,-25.972662,2.2305858,0.9058328,88,158.1996405864,59.1137254935,942.3523,2.903895,99,99,99,99,99,99,99,99,99,99,0,-25.972662,2.2305858,0.019272702,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,89,158.2223742348,59.1137529766,775.6467,2.5866222,-5.4444575,0.083409466,-5.5554895,0.08447645,99,99,-4.831881,0.19079901,-4.831881,0.19079901,10,-75.48999,1.3744671,0.70902383,89,158.2223678041,59.1137042643,775.6467,2.5866222,-1.1545765,4.366018,-4.3501945,0.45414597,99,99,-1.4135122,5.0184593,-1.4135122,5.0184593,2,-75.48999,1.3744671,0.35686043,,,,,,,,,,,,,,,,,,,
-101.891615,99.0071593781,,,,,125.445934,99.0000000565,23.554319,1.1906287966,,,90,158.2276132578,59.1137537138,737.19507,2.6149857,-6.348455,0.052370917,-6.4379787,0.05291218,99,99,-4.815712,0.26322713,-4.815712,0.26322713,15,7.1431565,1.4191521,0.9143393,90,158.2276099772,59.1137059105,737.19507,2.6149857,-2.4554913,1.8663596,-5.6511087,0.19464956,-4.382351,1.1904179,99,99,99,99,3,7.1431565,1.4191521,0.43831053,,,,,,,,,,,,,,,,,,,
-103.7182107,99.0002589268,,,,,125.445934,99.0000000565,21.7277233,0.2263987546,,,91,158.2331334952,59.1137708827,696.67957,2.882506,-5.8163147,0.06516315,-5.8959403,0.06575508,99,99,-5.9616585,0.074742205,-5.9616585,0.074742205,11,-77.756226,1.3029145,0.8454818,91,158.2331335231,59.1137240469,696.67957,2.882506,-3.440502,0.5754638,-6.63612,0.06424836,-6.2089467,0.22528702,-2.214314,2.4778924,-2.214314,2.4778924,4,-77.756226,1.3029145,0.35214755,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,92,158.1970296911,59.1137545371,961.6624,2.565315,-6.5309186,0.0455098,-6.6006174,0.045863386,99,99,-5.7098336,0.110284805,-5.7098336,0.110284805,14,-17.750128,1.9072995,0.91409683,92,158.1970080216,59.1137014289,961.6624,2.565315,99,99,99,99,99,99,99,99,99,99,0,-17.750128,1.9072995,0.019272702,,,,,,,,,,,,,,,,,,,
