M_calibrated_K=MAG_APER_K+26.2715655±0.0033601851,M_calibrated_err_K,M_calibrated_J=MAG_APER_J+27.93667±0.0224088083,M_calibrated_err_J,M_calibrated_H=MAG_APER_H+27.467062±0.0230624783,M_calibrated_err_H,NUMBER_K,X_WORLD_K,Y_WORLD_K,X_IMAGE_K,Y_IMAGE_K,MAG_ISO_K,MAGERR_ISO_K,MAG_ISOCOR_K,MAGERR_ISOCOR_K,MAG_APER_K,MAGERR_APER_K,MAG_AUTO_K,MAGERR_AUTO_K,MAG_BEST_K,MAGERR_BEST_K,ISOAREA_IMAGE_K,THETA_IMAGE_K,ELONGATION_K,CLASS_STAR_K,NUMBER_J,X_WORLD_J,Y_WORLD_J,X_IMAGE_J,Y_IMAGE_J,MAG_ISO_J,MAGERR_ISO_J,MAG_ISOCOR_J,MAGERR_ISOCOR_J,MAG_APER_J,MAGERR_APER_J,MAG_AUTO_J,MAGERR_AUTO_J,MAG_BEST_J,MAGERR_BEST_J,ISOAREA_IMAGE_J,THETA_IMAGE_J,ELONGATION_J,CLASS_STAR_J,NUMBER_H,X_WORLD_H,Y_WORLD_H,X_IMAGE_H,Y_IMAGE_H,MAG_ISO_H,MAGERR_ISO_H,MAG_ISOCOR_H,MAGERR_ISOCOR_H,MAG_APER_H,MAGERR_APER_H,MAG_AUTO_H,MAGERR_AUTO_H,MAG_BEST_H,MAGERR_BEST_H,ISOAREA_IMAGE_H,THETA_IMAGE_H,ELONGATION_H,CLASS_STAR_H
20.3654125,0.2754750442,21.9401085,0.3110468811,21.9183626,1.0066343209,370,218.5973029627,35.5425391982,162.19019,435.614,-6.2691517,0.06667976,-6.5649257,0.06719061,-5.906153,0.27545455,-6.4848886,0.08076382,-6.4848886,0.08076382,54,-50.274643,1.327117,0.3504109,370,218.5972111294,35.5425497473,162.19019,435.614,-6.43952,0.06830753,-6.6618032,0.06623284,-5.9965615,0.31023863,-6.683078,0.08159111,-6.683078,0.08159111,50,-50.274643,1.327117,0.3894518,370,218.5971897834,35.5425335897,162.19019,435.614,-6.274283,0.15951554,-6.567449,0.1362448,-5.5486994,1.0063701,-6.423999,0.21469595,-6.423999,0.21469595,28,-50.274643,1.327117,0.6823176
19.0417805,0.0830984843,20.8954455,0.121799131,19.9332414,0.1640993891,371,218.5750697286,35.5420000104,420.775,427.7615,-6.9673853,0.04564012,-7.1934853,0.046198647,-7.229785,0.08303052,-7.1597557,0.061351646,-7.1597557,0.061351646,87,-60.8824,1.0789858,0.3867756,371,218.5750195661,35.542010168,420.775,427.7615,-6.755228,0.06441423,-7.0792203,0.06128058,-7.0412245,0.11971998,-7.0533104,0.081240974,-7.0533104,0.081240974,77,-60.8824,1.0789858,0.124745436,371,218.5750009424,35.5419836497,420.775,427.7615,-6.8203697,0.123618454,-7.109629,0.105757385,-7.5338206,0.16247071,-7.232877,0.14485715,-7.232877,0.14485715,50,-60.8824,1.0789858,0.27886474
17.9616255,0.0322818922,126.93667,99.0000025361,126.467062,99.0000026863,372,218.5275770404,35.5415888725,973.1526,421.76947,-8.205103,0.022416173,-8.323728,0.022615982,-8.30994,0.032106537,-8.268532,0.027352111,-8.268532,0.027352111,203,-63.48476,1.1136099,0.023709005,372,218.5276158305,35.5415968327,973.1526,421.76947,99,99,99,99,99,99,99,99,99,99,0,-63.48476,1.1136099,0.019272702,372,218.5276025058,35.5415481066,973.1526,421.76947,99,99,99,99,99,99,99,99,99,99,0,-63.48476,1.1136099,0.019272702
18.8895689,0.0725464099,19.539814,0.0421202593,18.887306,0.0666610767,373,218.5555393723,35.5417820811,647.9276,424.56683,-6.797807,0.05558666,-7.195503,0.05512928,-7.3819966,0.07246855,-7.226536,0.07219179,-7.195503,0.05512928,97,-48.925026,1.1784687,0.23080486,373,218.5555257927,35.5417914223,647.9276,424.56683,-7.562827,0.034752578,-7.6778326,0.034195933,-8.396856,0.03566457,-8.178216,0.037658673,-7.6778326,0.034195933,107,-48.925026,1.1784687,0.04236477,373,218.5555093814,35.5417557764,647.9276,424.56683,-7.5843663,0.06660286,-7.6958337,0.06204314,-8.579756,0.062544554,-8.37621,0.06488457,-7.6958337,0.06204314,74,-48.925026,1.1784687,0.18082386
18.7574545,0.0644830385,19.889199,0.0534165256,19.186815,0.0852730508,374,218.5563846792,35.5414479585,638.0948,419.79343,-6.961177,0.052461006,-7.3946333,0.051614646,-7.514111,0.06439543,-7.5025496,0.06576485,-7.3946333,0.051614646,113,-80.42595,1.115246,0.01717758,374,218.5563695486,35.5414579781,638.0948,419.79343,-7.294382,0.046950527,-7.5351963,0.045387253,-8.047471,0.04848887,-8.068938,0.048086274,-7.5351963,0.045387253,116,-80.42595,1.115246,0.00809707,374,218.5563532847,35.5414227634,638.0948,419.79343,-7.666472,0.0677685,-7.8008375,0.062334027,-8.280247,0.08209516,-8.26146,0.084463626,-7.8008375,0.062334027,93,-80.42595,1.115246,0.0038152651
18.5946088,0.0558950548,20.263325,0.0713546651,19.115344,0.0803792128,375,218.5851517199,35.5414592622,303.50922,420.09082,-7.4270673,0.035468273,-7.6148057,0.035910007,-7.6769567,0.055793963,-7.6548347,0.044901103,-7.6548347,0.044901103,126,-34.196247,1.1483026,0.014228251,375,218.5850827356,35.5414710665,303.50922,420.09082,-7.4720106,0.040111165,-7.6469617,0.039164662,-7.673345,0.06774462,-7.6612625,0.053602085,-7.6612625,0.053602085,125,-34.196247,1.1483026,0.010534947,375,218.5850634329,35.5414493288,303.50922,420.09082,-7.847496,0.057119336,-7.947562,0.053559687,-8.351718,0.07699961,-8.2317915,0.066463396,-8.2317915,0.066463396,99,-34.196247,1.1483026,0.046316873
125.2715655,99.000000057,126.93667,99.0000025361,126.467062,99.0000026863,376,218.6099589892,35.5410264783,14.97423,414.1002,-5.155137,0.103723414,-5.367468,0.10502034,99,99,-5.0354714,0.17744076,-5.0354714,0.17744076,15,-15.050009,1.4786937,0.66977644,376,218.6098436108,35.5410406603,14.97423,414.1002,-1.7508708,2.5671947,-4.9464884,0.26751167,99,99,99,99,99,99,2,-15.050009,1.4786937,0.3513479,376,218.609822004,35.5410305917,14.97423,414.1002,99,99,99,99,99,99,-2.7965393,3.5271606,-2.7965393,3.5271606,1,-15.050009,1.4786937,0.35998848
125.2715655,99.000000057,126.93667,99.0000025361,126.467062,99.0000026863,377,218.6110039751,35.5410133887,2.8199203,413.9229,-5.67277,0.06164011,-5.730193,0.06180758,99,99,99,99,-5.730193,0.06180758,9,80.69895,1.4906112,0.9493557,377,218.610886642,35.5410276614,2.8199203,413.9229,-2.8669813,0.77854794,-6.0625987,0.084929764,99,99,99,99,-6.0625987,0.084929764,5,80.69895,1.4906112,0.35398275,377,218.6108649345,35.5410180838,2.8199203,413.9229,99,99,99,99,99,99,99,99,99,99,2,80.69895,1.4906112,0.34854802
125.2715655,99.000000057,126.93667,99.0000025361,21.777114,0.8565332892,378,218.6101917608,35.5416877387,12.274498,423.55435,-5.6756625,0.075300366,-5.822581,0.076123714,99,99,-4.6178346,0.29300207,-5.822581,0.076123714,21,-18.069164,1.5821826,0.8478266,378,218.6100758833,35.5417006975,12.274498,423.55435,99,99,99,99,99,99,99,99,99,99,1,-18.069164,1.5821826,0.34878883,378,218.610053784,35.5416906685,12.274498,423.55435,-4.251394,0.6334139,-7.4470115,0.06849198,-5.689948,0.85622275,-2.242268,6.7521434,-7.4470115,0.06849198,8,-18.069164,1.5821826,0.35253033
125.2715655,99.000000057,126.93667,99.0000025361,126.467062,99.0000026863,379,218.6110443632,35.5414702791,2.3554888,420.45404,-5.8353653,0.062795706,-5.9248486,0.063182816,99,99,-6.3866067,0.053072732,-5.9248486,0.063182816,12,-77.35431,1.4319161,0.74091035,379,218.6109269107,35.541483699,2.3554888,420.45404,-1.527763,3.3028934,-4.7233806,0.3436619,99,99,-2.8353176,1.4504896,-4.7233806,0.3436619,4,-77.35431,1.4319161,0.36209464,379,218.6109048756,35.5414740923,2.3554888,420.45404,99,99,99,99,99,99,99,99,99,99,0,-77.35431,1.4319161,0.3486668
125.2715655,99.000000057,126.93667,99.0000025361,126.467062,99.0000026863,380,218.6105543825,35.5413503313,8.053,418.7349,-5.9470725,0.071709804,-6.155149,0.07260926,99,99,-3.8734562,0.7068392,-6.155149,0.07260926,24,-32.98899,1.4853609,0.93679804,380,218.6104378586,35.5413639447,8.053,418.7349,99,99,99,99,99,99,99,99,99,99,3,-32.98899,1.4853609,0.3831881,380,218.61041596,35.541354121,8.053,418.7349,99,99,99,99,99,99,99,99,99,99,6,-32.98899,1.4853609,0.3529386
17.1248595,0.016331581,126.93667,99.0000025361,16.687456,0.0247457687,381,218.5307732755,35.5409918266,935.97766,413.23477,-9.107389,0.011819799,-9.147822,0.0118313525,-9.146706,0.015982168,-9.129617,0.012707204,-9.129617,0.012707204,219,-68.894196,1.0273178,0.9757018,381,218.5308061372,35.5410011032,935.97766,413.23477,99,99,99,99,99,99,99,99,99,99,0,-68.894196,1.0273178,0.04833337,381,218.5307928976,35.5409539372,935.97766,413.23477,-10.322996,0.008728035,-10.333161,0.0086763175,-10.779606,0.008970795,-10.451108,0.008851253,-10.451108,0.008851253,211,-68.894196,1.0273178,0.070298254
18.4809619,0.0505695433,19.323647,0.0370916971,18.931626,0.0690925029,382,218.6040474063,35.5409449223,83.73057,412.88126,-7.687004,0.02775446,-7.792788,0.027970199,-7.7906036,0.050457783,-7.7877913,0.03203168,-7.7877913,0.03203168,100,82.500824,1.0639035,0.98131955,382,218.6039431009,35.5409588826,83.73057,412.88126,-8.395277,0.01850612,-8.436376,0.018384308,-8.613023,0.02955739,-8.532932,0.020470668,-8.532932,0.020470668,127,82.500824,1.0639035,0.48761755,382,218.6039221735,35.5409460526,83.73057,412.88126,-8.396441,0.033475712,-8.437481,0.032575965,-8.535436,0.06512984,-8.456377,0.041949894,-8.456377,0.041949894,94,82.500824,1.0639035,0.89142406
18.5711365,0.0496595968,126.93667,99.0000025361,31.872285,8658.8350000307,383,218.5201249442,35.5403610173,1059.8287,404.22473,-7.64875,0.03259097,-7.8521566,0.033000417,-7.700429,0.049545784,-7.716114,0.040925197,-7.716114,0.040925197,144,36.478413,1.3799785,0.4750006,383,218.5201778018,35.540370814,1059.8287,404.22473,99,99,99,99,99,99,99,99,99,99,0,36.478413,1.3799785,0.04816119,383,218.5201661327,35.5403187256,1059.8287,404.22473,99,99,99,99,4.405223,8658.835,99,99,99,99,0,36.478413,1.3799785,0.0006013794
18.1616565,0.0383099463,19.150892,0.0339232998,18.524107,0.0505780664,384,218.562090151,35.5402766699,571.72986,403.07034,-7.9868474,0.025258416,-8.116157,0.02550497,-8.109909,0.0381623,-8.048061,0.03198762,-8.048061,0.03198762,169,59.391636,1.3757699,0.08040364,384,218.56206445,35.5402892395,571.72986,403.07034,-8.421963,0.02073282,-8.491931,0.020515857,-8.785778,0.025468325,-8.683121,0.022229556,-8.683121,0.022229556,189,59.391636,1.3757699,0.025155814,384,218.5620484134,35.5402568209,571.72986,403.07034,-8.494708,0.036822297,-8.55819,0.03530856,-8.942955,0.04501403,-8.733462,0.04210021,-8.733462,0.04210021,139,59.391636,1.3757699,0.02621667
20.1490095,0.2261892702,20.603897,0.0946681149,20.4472365,0.2613543503,385,218.5640154106,35.54067937,549.33905,408.83383,-4.7557135,0.14720051,-5.225736,0.14347218,-6.122556,0.22616431,-5.6599402,0.1924789,-5.6599402,0.1924789,16,49.217712,1.1403015,0.47546917,385,218.5639860674,35.5406913063,549.33905,408.83383,-5.0200024,0.13973324,-5.3104753,0.1338641,-7.332773,0.0919777,-6.445593,0.115452364,-6.445593,0.115452364,19,49.217712,1.1403015,0.5596398,385,218.5639695429,35.5406597475,549.33905,408.83383,-5.0963783,0.26463333,-5.3515363,0.22971447,-7.0198255,0.26033482,-6.602578,0.21089238,-6.602578,0.21089238,10,49.217712,1.1403015,0.404889
18.8307115,0.0688533359,20.8665125,0.1187698834,19.63128,0.1253933825,386,218.5968314715,35.5404229054,167.65367,405.36026,-7.32803,0.037038933,-7.5138226,0.037499037,-7.440854,0.068771295,-7.475833,0.045061547,-7.475833,0.045061547,115,15.187476,1.4079671,0.014872056,386,218.5967407229,35.5404373866,167.65367,405.36026,-6.9454193,0.060150143,-7.298405,0.056846954,-7.0701575,0.116636746,-7.1820726,0.069763266,-7.1820726,0.069763266,91,15.187476,1.4079671,0.03166071,386,218.5967209242,35.5404212303,167.65367,405.36026,-7.4380426,0.07869193,-7.5946565,0.07153989,-7.835782,0.1232543,-7.670193,0.09344576,-7.670193,0.09344576,78,15.187476,1.4079671,0.15539248
20.0452005,0.205802813,126.93667,99.0000025361,21.67864,0.8078281695,387,218.606360648,35.5404525659,56.81999,405.8639,-5.022062,0.13448799,-5.5777726,0.12766173,-6.226365,0.20577538,-6.0639167,0.16011347,-6.0639167,0.16011347,20,79.732834,1.2513748,0.5165446,387,218.6062520599,35.5404675943,56.81999,405.8639,-2.884655,1.0926464,-6.0802727,0.11490796,99,99,99,99,99,99,7,79.732834,1.2513748,0.37540504,387,218.6062312376,35.5404558999,56.81999,405.8639,-4.897464,0.37063986,-5.6234493,0.26288784,-5.788422,0.8074989,-6.4907303,0.28133082,-6.4907303,0.28133082,11,79.732834,1.2513748,0.45161086
21.4567428,0.7487060703,126.93667,99.0000025361,27.1056688,119.4982322255,388,218.5268309915,35.540134515,981.83057,400.98135,-5.007372,0.12374416,-5.3607173,0.12373837,-4.8148227,0.74869853,-5.590239,0.1690488,-5.590239,0.1690488,18,84.34886,1.0178297,0.51274836,388,218.5268713146,35.5401451519,981.83057,400.98135,99,99,99,99,99,99,99,99,99,99,0,84.34886,1.0178297,0.019272702,388,218.5268590978,35.5400962289,981.83057,400.98135,3.6533363,858.5307,0.45771858,89.1665,-0.3613932,119.49823,1.6283777,335.031,1.6283777,335.031,0,84.34886,1.0178297,0.0013664261
18.9475742,0.0763968118,20.632331,0.0969879506,20.7685614,0.3504322718,389,218.5784782427,35.5398993444,381.11673,397.75333,-7.0413322,0.045563817,-7.3041115,0.04604206,-7.3239913,0.07632288,-7.291553,0.06526522,-7.291553,0.06526522,105,-9.326565,1.2970192,0.06923489,389,218.5784218991,35.539913649,381.11673,397.75333,-6.8100142,0.06561603,-7.2050004,0.061360843,-7.304339,0.0943637,-7.2831507,0.07953794,-7.2831507,0.07953794,87,-9.326565,1.2970192,0.017995829,389,218.578404403,35.5398889484,381.11673,397.75333,-7.095535,0.103696615,-7.3355813,0.09061222,-6.6985006,0.34967256,-6.9324107,0.23140948,-6.9324107,0.23140948,66,-9.326565,1.2970192,0.030003402
19.923874,0.1842944052,21.582399,0.2248999305,126.467062,99.0000026863,390,218.5774775593,35.5399124361,392.75586,397.93488,-5.3215013,0.12560788,-6.142519,0.10633684,-6.3476915,0.18426377,-6.1393213,0.15379357,-6.142519,0.10633684,31,-45.335213,1.1590182,0.6048897,390,218.5774230877,35.5399266532,392.75586,397.93488,-4.1595984,0.42457595,-7.3552165,0.04641566,-6.354271,0.22378075,-5.43512,0.355772,-7.3552165,0.04641566,15,-45.335213,1.1590182,0.39266425,390,218.5774056876,35.5399014824,392.75586,397.93488,-5.2920837,0.32072783,-6.173884,0.20990221,99,99,99,99,-6.173884,0.20990221,15,-45.335213,1.1590182,0.3548162
19.2395158,0.0992488678,20.150994,0.0652241777,19.328484,0.096291186,391,218.5473368595,35.5397339523,743.32465,395.2711,-6.48602,0.06126813,-6.8039556,0.061580606,-7.0320497,0.09919197,-6.950917,0.07695143,-6.950917,0.07695143,67,35.978664,1.2691028,0.06493025,391,218.5473388292,35.5397466155,743.32465,395.2711,-7.10747,0.043156847,-7.2257733,0.042448252,-7.785676,0.061253887,-7.6653724,0.049462326,-7.6653724,0.049462326,78,35.978664,1.2691028,0.011026197,391,218.5473247321,35.5397073417,743.32465,395.2711,-7.068446,0.08744163,-7.193723,0.08082856,-8.138578,0.09348858,-7.857837,0.08592176,-7.857837,0.08592176,56,35.978664,1.2691028,0.08951299
18.5117575,0.0519408464,20.35965,0.0771430269,19.5311074,0.1147940126,392,218.5543187818,35.5396285794,662.1167,393.78143,-7.828568,0.026636727,-7.9467096,0.026873076,-7.759808,0.051832043,-7.8786955,0.032741543,-7.8786955,0.032741543,133,11.281217,1.1845827,0.331616,392,218.5543076906,35.5396418761,662.1167,393.78143,-7.428391,0.04314926,-7.646963,0.04186311,-7.57702,0.07381661,-7.4751997,0.05510609,-7.4751997,0.05510609,114,11.281217,1.1845827,0.20871574,392,218.5542929318,35.5396058845,662.1167,393.78143,-7.77006,0.063810796,-7.8988185,0.058872446,-7.9359546,0.11245349,-7.932595,0.0754092,-7.932595,0.0754092,95,11.281217,1.1845827,0.08916535
19.7416778,0.1561949476,21.282671,0.1717264549,20.219293,0.2124861965,393,218.5531992277,35.5393296472,675.13745,389.5055,-6.370174,0.06516549,-6.7009993,0.06538537,-6.5298877,0.1561588,-6.562096,0.08758914,-6.7009993,0.06538537,64,16.616219,1.250493,0.17749628,393,218.5531902606,35.5393434335,675.13745,389.5055,-5.2845244,0.20053674,-8.480142,0.023556493,-6.653999,0.1702581,-5.8329115,0.20392221,-8.480142,0.023556493,26,16.616219,1.250493,0.7030668,393,218.5531758314,35.5393069488,675.13745,389.5055,-6.082195,0.2043883,-6.654257,0.15562125,-7.247769,0.21123093,-6.869516,0.16820699,-6.654257,0.15562125,28,16.616219,1.250493,0.67619336
20.0457712,0.2058987203,21.613541,0.2313128238,20.9132032,0.4000847796,394,218.5593248873,35.5397521587,603.89056,395.56326,-6.161767,0.072894216,-6.519258,0.072840884,-6.2257943,0.2058713,-6.429009,0.0868416,-6.429009,0.0868416,50,-20.966185,1.1850955,0.7799697,394,218.5593044126,35.5397655371,603.89056,395.56326,-5.883647,0.11007819,-6.4972115,0.0956208,-6.323129,0.23022482,-6.3312883,0.1141593,-6.3312883,0.1141593,38,-20.966185,1.1850955,0.07800005,394,218.5592890386,35.539731878,603.89056,395.56326,-6.6378446,0.11493471,-6.8002315,0.10418154,-6.5538588,0.39941952,-7.038176,0.12598266,-7.038176,0.12598266,37,-20.966185,1.1850955,0.6929724
20.3637648,0.2751653172,21.6994287,0.2500336986,19.808726,0.1468124447,395,218.5600362886,35.5398145829,595.61646,396.45798,-5.2621827,0.12293018,-5.8832603,0.11392631,-5.9078007,0.2751448,-6.0280743,0.1403863,-5.8832603,0.11392631,27,-4.389981,1.2099353,0.6873045,395,218.5600144762,35.539827889,595.61646,396.45798,-5.338879,0.13741644,-5.8688655,0.123227194,-6.2372413,0.2490275,-6.0780153,0.1630447,-5.8688655,0.123227194,27,-4.389981,1.2099353,0.48921752,395,218.5599989831,35.5397945566,595.61646,396.45798,-6.0624785,0.14718308,-6.215131,0.13407947,-7.658336,0.14498971,-7.2258854,0.12131872,-6.215131,0.13407947,22,-4.389981,1.2099353,0.52268785
125.2715655,99.000000057,126.93667,99.0000025361,126.467062,99.0000026863,396,218.6106288727,35.5393613212,7.1635723,390.30493,-6.357423,0.056727055,-6.5264463,0.057406332,99,99,-4.5673537,0.3626966,-4.5673537,0.3626966,25,10.997199,1.303918,0.91571915,396,218.6105124,35.5393786629,7.1635723,390.30493,99,99,99,99,99,99,99,99,99,99,2,10.997199,1.303918,0.35647687,396,218.6104919011,35.539369083,7.1635723,390.30493,99,99,99,99,99,99,99,99,99,99,2,10.997199,1.303918,0.34910536
19.3340321,0.1080323294,21.0488927,0.1394321242,20.1979494,0.2083823488,397,218.5718244339,35.5393717492,458.50467,390.1771,-6.7209096,0.05360813,-7.002857,0.05409025,-6.9375334,0.10798006,-6.8614817,0.07249435,-6.8614817,0.07249435,70,77.88184,1.0331132,0.19948296,397,218.5717805959,35.5393866234,458.50467,390.1771,-6.576654,0.07174091,-6.940019,0.06763181,-6.8877773,0.13761963,-6.8475,0.088519976,-6.8475,0.088519976,53,77.88184,1.0331132,0.12060538,397,218.571764174,35.5393588606,458.50467,390.1771,-6.68215,0.13314421,-6.983559,0.11333069,-7.2691126,0.20710221,-7.034239,0.15673104,-7.034239,0.15673104,38,77.88184,1.0331132,0.25686064
19.7123089,0.1520616704,126.93667,99.0000025361,20.6028557,0.3011873067,398,218.5746982918,35.5393413666,425.07816,389.7572,-5.9350357,0.08481566,-6.3859186,0.08308707,-6.5592566,0.15202454,-6.5635376,0.10885446,-6.5635376,0.10885446,46,26.461977,1.275894,0.5182092,398,218.574649077,35.5393564782,425.07816,389.7572,-4.7327805,0.29286245,-7.928398,0.03286392,99,99,-4.955578,0.5724155,-4.955578,0.5724155,20,26.461977,1.275894,0.47509283,398,218.5746323738,35.5393300651,425.07816,389.7572,-6.42056,0.1336314,-6.615079,0.119233176,-6.8642063,0.30030304,-6.879536,0.21031474,-6.879536,0.21031474,32,26.461977,1.275894,0.6940125
17.992755,0.0331477506,18.755427,0.0288840718,18.279405,0.0428392238,399,218.608823248,35.5387337354,28.157997,381.31744,-8.231124,0.020426238,-8.312724,0.020535257,-8.2788105,0.032977,-8.252016,0.023922727,-8.252016,0.023922727,145,-78.58864,1.2089134,0.9786005,399,218.6087102151,35.5387521375,28.157997,381.31744,-8.982949,0.013259355,-9.014048,0.013191626,-9.181243,0.018224569,-9.089105,0.014319697,-9.089105,0.014319697,171,-78.58864,1.2089134,0.24696007,399,218.6086903502,35.5387417775,28.157997,381.31744,-8.933771,0.024328552,-8.966767,0.023804346,-9.187657,0.03610154,-9.046084,0.027590383,-9.046084,0.027590383,129,-78.58864,1.2089134,0.93225527
19.5075945,0.1263712312,21.3691775,0.1855897691,20.477169,0.2686303121,400,218.6085018365,35.5377829538,31.885698,367.72412,-5.211439,0.111397445,-5.546344,0.11170852,-6.763971,0.12632655,-6.244219,0.12560481,-5.546344,0.11170852,21,23.515327,1.6293457,0.5663513,400,218.6083894962,35.5378031155,31.885698,367.72412,-4.2089577,0.31837928,-7.4045753,0.03799082,-6.5674925,0.18423194,-6.0437064,0.18288846,-7.4045753,0.03799082,7,23.515327,1.6293457,0.3862233,400,218.6083703379,35.5377927047,31.885698,367.72412,-3.4939852,1.2917671,-6.689603,0.13545989,-6.989893,0.2676385,-5.869408,0.45713854,-6.689603,0.13545989,4,23.515327,1.6293457,0.37935936
21.829362,1.0545283535,21.406825,0.1919521776,126.467062,99.0000026863,401,218.533719582,35.5390133072,901.7085,384.95456,-4.4638777,0.16815524,-4.9308,0.16403425,-4.4422035,1.054523,-5.4520836,0.19376521,-5.4520836,0.19376521,13,-70.7608,1.3996109,0.49557537,401,218.5337471133,35.5390264713,901.7085,384.95456,-4.794274,0.15088977,-5.0523815,0.14543071,-6.529845,0.19063967,-4.585319,0.51853925,-4.585319,0.51853925,11,-70.7608,1.3996109,0.55234873,401,218.5337349627,35.5389808934,901.7085,384.95456,99,99,99,99,99,99,99,99,99,99,2,-70.7608,1.3996109,0.3579581
20.2115889,0.2394560472,24.446062,3.1030622138,126.467062,99.0000026863,402,218.523755056,35.5386698881,1017.60846,380.04813,-6.0406713,0.07763044,-6.410843,0.07740294,-6.0599766,0.23943247,-6.3408885,0.090796955,-6.3408885,0.090796955,47,41.65758,1.1535199,0.32143843,402,218.5238012752,35.5386830762,1017.60846,380.04813,-0.872181,10.032847,-4.0677986,1.0420799,-3.490608,3.1029813,-1.9087002,6.254734,-1.9087002,6.254734,0,41.65758,1.1535199,0.019504163,402,218.5237904194,35.5386328659,1017.60846,380.04813,99,99,99,99,99,99,99,99,99,99,0,41.65758,1.1535199,0.019272702
125.2715655,99.000000057,126.93667,99.0000025361,126.467062,99.0000026863,403,218.6108511808,35.5386118544,4.5691624,379.5942,-6.720675,0.04157172,-6.8081965,0.04181954,99,99,-5.870324,0.103244446,-5.870324,0.103244446,29,-11.222756,2.1192114,0.9526659,403,218.6107343639,35.5386306132,4.5691624,379.5942,-2.0010378,3.1844292,-5.1966553,0.3310243,99,99,-3.066594,1.5738302,-3.066594,1.5738302,5,-11.222756,2.1192114,0.35208645,403,218.610714372,35.5386212162,4.5691624,379.5942,99,99,99,99,99,99,-3.4087043,2.4730704,-3.4087043,2.4730704,4,-11.222756,2.1192114,0.35755157
18.1149015,0.0368002542,19.752896,0.0484959362,19.088921,0.0785967058,404,218.5638501416,35.5382713329,551.2497,374.41296,-8.010289,0.024408445,-8.126459,0.024620928,-8.156664,0.036646526,-8.117519,0.028751895,-8.117519,0.028751895,162,-28.694847,1.3496512,0.032962095,404,218.5638213356,35.538287767,551.2497,374.41296,-7.9026628,0.030964293,-8.038826,0.030387955,-8.183774,0.043008152,-8.077466,0.03524816,-8.077466,0.03524816,150,-28.694847,1.3496512,0.012840935,404,218.5638065325,35.5382563836,551.2497,374.41296,-8.300217,0.042818915,-8.377394,0.040706705,-8.378141,0.07513697,-8.45798,0.050932497,-8.45798,0.050932497,127,-28.694847,1.3496512,0.13853149
17.7870585,0.0278616416,19.9727437,0.0568449041,19.092563,0.0788236387,405,218.5870224632,35.5380073373,281.7227,370.76163,-8.389892,0.01973573,-8.487582,0.019873768,-8.484507,0.027658276,-8.473715,0.022877658,-8.473715,0.022877658,207,73.16043,1.3897738,0.03565629,405,218.5869503058,35.5380257218,281.7227,370.76163,-7.8310685,0.036212213,-8.059306,0.035078987,-7.9639263,0.052241635,-7.913034,0.043660693,-7.913034,0.043660693,169,73.16043,1.3897738,0.015365477,405,218.5869332488,35.5380052232,281.7227,370.76163,-8.362763,0.04525198,-8.464294,0.04239564,-8.374499,0.07537432,-8.448056,0.055572413,-8.448056,0.055572413,142,73.16043,1.3897738,0.032109354
17.6946975,0.0258021076,19.302667,0.0366679445,18.914269,0.0681279017,406,218.556451744,35.5375762365,637.3003,364.45166,-8.537786,0.01717303,-8.607872,0.01724333,-8.576868,0.025582375,-8.588637,0.019793492,-8.588637,0.019793492,191,-84.473366,1.0728257,0.1315364,406,218.5564368535,35.5375935088,637.3003,364.45166,-8.460631,0.020898798,-8.53846,0.020659324,-8.634003,0.029023843,-8.5554495,0.023778062,-8.5554495,0.023778062,197,-84.473366,1.0728257,0.028702468,406,218.5564233221,35.537558732,637.3003,364.45166,-8.564463,0.0363762,-8.632081,0.034789164,-8.552793,0.06410564,-8.632487,0.044036344,-8.632487,0.044036344,142,-84.473366,1.0728257,0.23428357
19.4994789,0.1254046457,126.93667,99.0000025361,20.10616,0.1917505925,407,218.5318269349,35.537686999,923.72205,365.996,-6.476159,0.06235105,-6.814458,0.06249418,-6.7720866,0.12535962,-6.8336535,0.09975272,-6.8336535,0.09975272,72,7.48484,1.558119,0.44050577,407,218.531858134,35.5377025285,923.72205,365.996,99,99,99,99,99,99,99,99,99,99,0,7.48484,1.558119,0.019274939,407,218.5318471215,35.5376562031,923.72205,365.996,-5.1299806,0.5146097,-8.325598,0.05445344,-7.360902,0.19035864,-7.317071,0.16563492,-7.317071,0.16563492,30,7.48484,1.558119,0.6748763
18.6982695,0.0612176754,20.419578,0.081058891,23.072067,2.9112997486,408,218.5378571319,35.5375832932,853.5822,364.51654,-7.2403483,0.03852274,-7.425208,0.039000627,-7.573296,0.061125387,-7.4834976,0.05477285,-7.4834976,0.05477285,102,53.92222,1.047075,0.32459876,408,218.5378770512,35.5375993921,853.5822,364.51654,-6.7817545,0.06677391,-7.185005,0.062305234,-7.517092,0.077899866,-7.4573035,0.06762669,-7.4573035,0.06762669,82,53.92222,1.047075,0.15643568,408,218.5378654758,35.5375559027,853.5822,364.51654,-6.5531125,0.16825707,-7.188322,0.12455998,-4.394995,2.9112084,-5.03636,1.3121741,-5.03636,1.3121741,44,53.92222,1.047075,0.42583776
