J-Ks,J-Ks_err,H-Ks,H-Ks_err,J-H,J-H_err,M_calibrated_K=MAG_APER_K+26.445934±0.0033441332,M_calibrated_err_K,M_calibrated_J=MAG_APER_J+27.93667±0.0224088083,M_calibrated_err_J,M_calibrated_H=MAG_APER_H+27.467062±0.0230624783,M_calibrated_err_H,NUMBER_K,X_WORLD_K,Y_WORLD_K,X_IMAGE_K,Y_IMAGE_K,MAG_ISO_K,MAGERR_ISO_K,MAG_ISOCOR_K,MAGERR_ISOCOR_K,MAG_APER_K,MAGERR_APER_K,MAG_AUTO_K,MAGERR_AUTO_K,MAG_BEST_K,MAGERR_BEST_K,ISOAREA_IMAGE_K,THETA_IMAGE_K,ELONGATION_K,CLASS_STAR_K,NUMBER_J,X_WORLD_J,Y_WORLD_J,X_IMAGE_J,Y_IMAGE_J,MAG_ISO_J,MAGERR_ISO_J,MAG_ISOCOR_J,MAGERR_ISOCOR_J,MAG_APER_J,MAGERR_APER_J,MAG_AUTO_J,MAGERR_AUTO_J,MAG_BEST_J,MAGERR_BEST_J,ISOAREA_IMAGE_J,THETA_IMAGE_J,ELONGATION_J,CLASS_STAR_J,NUMBER_H,X_WORLD_H,Y_WORLD_H,X_IMAGE_H,Y_IMAGE_H,MAG_ISO_H,MAGERR_ISO_H,MAG_ISOCOR_H,MAGERR_ISOCOR_H,MAG_APER_H,MAGERR_APER_H,MAG_AUTO_H,MAGERR_AUTO_H,MAG_BEST_H,MAGERR_BEST_H,ISOAREA_IMAGE_H,THETA_IMAGE_H,ELONGATION_H,CLASS_STAR_H
0.3683582,0.2009512562,0.6969506,0.2858101863,-0.3285924,0.2632824308,20.1457664,0.1624057136,20.5141246,0.118346067,20.842717,0.2351847079,401,200.8045128098,33.3862005043,543.9655,661.3816,-5.795998,0.08636185,-6.3105264,0.08256857,-6.3001676,0.16237128,-6.4684396,0.12215918,-6.4684396,0.12215918,54,-20.228453,2.3746023,0.07659107,401,200.8045364475,33.3861743098,543.9655,661.3816,-5.920045,0.14469698,-6.3252482,0.12176719,-7.4225454,0.11620515,-7.6236877,0.0846329,-7.6236877,0.0846329,29,-20.228453,2.3746023,0.67148,401,200.8045287057,33.3861723908,543.9655,661.3816,-5.365603,0.23160031,-6.8719535,0.10562994,-6.624345,0.23405121,-7.269274,0.11343439,-7.269274,0.11343439,19,-20.228453,2.3746023,0.6011996
0.0742997,0.2976424108,-0.143202,0.314198922,0.2175017,0.2276850662,20.66485,0.2602609055,20.7391497,0.1444135234,20.521648,0.1760262015,402,200.805387982,33.3861498638,533.50775,660.6517,-5.510712,0.101280116,-6.1099057,0.09407604,-5.781084,0.26023942,-6.0681896,0.14384522,-6.1099057,0.09407604,29,-35.533337,1.3791169,0.57159066,402,200.8054117338,33.386123509,533.50775,660.6517,-5.6418915,0.16934434,-6.102266,0.13956913,-7.1975203,0.14266433,-6.819136,0.1437096,-6.102266,0.13956913,14,-35.533337,1.3791169,0.47796214,402,200.8054041804,33.3861214932,533.50775,660.6517,-4.756547,0.36607313,-7.9521646,0.040177494,-6.945414,0.17450887,-6.7773833,0.14508662,-7.9521646,0.040177494,8,-35.533337,1.3791169,0.43599507
-0.4026874,0.3298300822,-0.7078268,0.3348733991,0.3051394,0.1690680253,20.8570954,0.3101161712,20.454408,0.1123202717,20.1492686,0.1263651603,403,200.8258819727,33.3864014557,288.60785,664.1569,-4.0992255,0.21261284,-5.148574,0.15752068,-5.5888386,0.31009814,-5.990923,0.14590111,-5.990923,0.14590111,14,6.3146496,2.5297427,0.49187765,403,200.8259087555,33.3863715546,288.60785,664.1569,-4.8574586,0.20563205,-5.088756,0.18449228,-7.482262,0.110062204,-7.2610426,0.0910753,-7.2610426,0.0910753,13,6.3146496,2.5297427,0.39019868,403,200.8259058163,33.3863675925,288.60785,664.1569,-4.0894732,0.39737928,-5.1672344,0.2417643,-7.3177934,0.12424281,-7.188829,0.09452177,-7.188829,0.09452177,9,6.3146496,2.5297427,0.36233932
0.091177,0.2130270118,0.032113,0.236567821,0.059064,0.1811174803,20.290347,0.1851233373,20.381524,0.10540331,20.32246,0.1472877589,404,200.8386205942,33.3863668691,136.38449,663.62695,-4.220259,0.16460218,-4.5600677,0.16386995,-6.155587,0.18509313,-4.745685,0.24052413,-4.745685,0.24052413,10,-47.40679,1.1529787,0.48970136,404,200.838649213,33.3863347359,136.38449,663.62695,-4.2953577,0.28397855,-4.5931864,0.24855486,-7.555146,0.102993704,-6.255537,0.12104208,-6.255537,0.12104208,6,-47.40679,1.1529787,0.40181407,404,200.8386491149,33.3863295209,136.38449,663.62695,-4.12196,0.32247737,-4.528427,0.27239007,-7.144602,0.14547098,-5.807534,0.17592224,-5.807534,0.17592224,7,-47.40679,1.1529787,0.45803988
0.3663147,0.2227140401,0.7747203,0.3332490324,-0.4084056,0.3092764261,20.26099,0.1802838783,20.6273047,0.1307641652,21.0357103,0.2802724404,405,200.8409501959,33.3862178561,108.546616,661.49,-5.7769003,0.089308105,-6.3655157,0.08327977,-6.184944,0.18025286,-6.6975393,0.10136138,-6.3655157,0.08327977,46,1.4252193,1.9381933,0.37680188,405,200.8409791147,33.3861852939,108.546616,661.49,-6.2718253,0.10797663,-6.5096483,0.09663598,-7.3093653,0.12882978,-7.5947795,0.088534035,-6.5096483,0.09663598,38,1.4252193,1.9381933,0.19715114,405,200.8409795162,33.3861798179,108.546616,661.49,-5.531443,0.20359284,-6.5780716,0.12623218,-6.4313517,0.27932197,-6.945004,0.1553094,-6.5780716,0.12623218,22,1.4252193,1.9381933,0.6146688
0.842248,0.1957662301,0.6866065,0.2287768536,0.1556415,0.2375506153,19.906258,0.1308299865,20.748506,0.145629432,20.5928645,0.1876762195,406,200.8420794643,33.3862504424,95.05204,661.9544,-5.0265174,0.12965342,-5.712987,0.116276115,-6.539676,0.13078724,-6.2612157,0.12577549,-6.2612157,0.12577549,24,41.895924,1.326653,0.60299546,406,200.8421085548,33.3862176875,95.05204,661.9544,-5.440798,0.16895218,-5.7487025,0.14733395,-7.188164,0.14389502,-7.0580697,0.120370366,-7.0580697,0.120370366,22,41.895924,1.326653,0.38752863,406,200.8421092131,33.3862121083,95.05204,661.9544,-4.907699,0.26485837,-5.8147635,0.17803957,-6.8741975,0.18625382,-6.440166,0.2052736,-6.440166,0.2052736,12,41.895924,1.326653,0.4250092
0.1479637,0.4733919854,105.310142,99.0008428191,-105.1621783,99.0002943674,21.15692,0.40785661,21.3048837,0.2403184503,126.467062,99.0000026863,407,200.8460151132,33.3863307562,48.021786,663.0983,-4.6093173,0.1548964,-5.2421603,0.14203008,-5.289014,0.4078429,-5.5942926,0.17072563,-5.5942926,0.17072563,19,-16.98712,1.9754807,0.47848287,407,200.8460447938,33.3862973248,48.021786,663.0983,-5.113908,0.18597545,-5.36164,0.16582112,-6.6317863,0.2392714,-6.512977,0.14630507,-6.512977,0.14630507,15,-16.98712,1.9754807,0.5074458,407,200.8460463426,33.3862913788,48.021786,663.0983,-1.3310976,5.6643167,-4.5267153,0.5886136,99,99,-5.107675,0.51212037,-5.107675,0.51212037,2,-16.98712,1.9754807,0.35462162
0.487275,0.1678190503,-0.087989,0.160722061,0.575264,0.1418808277,19.900314,0.1301242584,20.387589,0.1059759926,19.812325,0.09433588,408,200.7735101102,33.3861810492,914.4412,661.3422,-4.9660883,0.12870942,-5.5296035,0.121097796,-6.54562,0.13008128,-6.541993,0.11917555,-6.541993,0.11917555,28,-29.796835,1.5016276,0.61826026,408,200.7735292527,33.3861602708,914.4412,661.3422,-5.4510694,0.15683207,-5.6845784,0.1405905,-7.549081,0.10357971,-7.5546446,0.09395778,-7.5546446,0.09395778,18,-29.796835,1.5016276,0.49187732,408,200.7735145806,33.3861613754,914.4412,661.3422,-4.937774,0.24108383,-5.535402,0.1887805,-7.654737,0.091473386,-7.5992446,0.08772762,-7.5992446,0.08772762,17,-29.796835,1.5016276,0.3826574
0.6895809,0.1333248724,1.2873939,0.2529563548,-0.597813,0.2523072729,19.5510494,0.0951406303,20.2406303,0.0934011888,20.8384433,0.2343825461,409,200.7807351477,33.3862092233,828.1033,661.6799,-5.7152386,0.091835506,-6.302264,0.085686184,-6.8948846,0.09508184,-7.028314,0.08841456,-6.302264,0.085686184,41,-6.3139915,2.0550766,0.1658493,409,200.7807553437,33.3861871862,828.1033,661.6799,-6.276721,0.104682624,-6.48959,0.09459069,-7.6960397,0.09067319,-8.145381,0.063333556,-6.48959,0.09459069,34,-6.3139915,2.0550766,0.17514502,409,200.7807422901,33.3861875916,828.1033,661.6799,-6.079717,0.12131157,-6.375478,0.10664216,-6.6286187,0.23324515,-7.4003377,0.121012025,-6.375478,0.10664216,33,-6.3139915,2.0550766,0.21109807
0.7667618,0.1490959127,0.6574686,0.1771455136,0.1092932,0.1799625938,19.6402237,0.1030135647,20.4069855,0.1077858835,20.2976923,0.1441136305,410,200.8084711645,33.3859279742,496.66583,657.4587,-6.8753767,0.046153117,-7.1425853,0.046322525,-6.8057103,0.10295927,-6.9739184,0.059778295,-6.9739184,0.059778295,86,87.31791,1.4207197,0.9046713,410,200.8084953071,33.3859010482,496.66583,657.4587,-6.7265997,0.09615075,-7.07268,0.08269031,-7.5296845,0.105430745,-7.0415616,0.10784392,-7.0415616,0.10784392,61,87.31791,1.4207197,0.3103976,410,200.8084884115,33.3858986816,496.66583,657.4587,-6.71623,0.094434254,-7.068811,0.08134218,-7.1693697,0.14225632,-7.0070148,0.10818423,-7.0070148,0.10818423,53,87.31791,1.4207197,0.13236707
-0.0825804,0.2533856659,1.286088,0.6107057031,-1.3686684,0.5772573039,20.519342,0.2279690293,20.4367616,0.1106093007,21.80543,0.566561186,411,200.8161033719,33.3862370862,405.46063,661.84406,-5.8194485,0.08813815,-6.429395,0.08153825,-5.926592,0.2279445,-6.487623,0.116928585,-6.487623,0.116928585,27,3.337197,2.3570392,0.7109002,411,200.8161286974,33.3862088708,405.46063,661.84406,-6.07924,0.13143463,-6.4469285,0.11214651,-7.4999084,0.10831557,-7.748829,0.07358492,-7.748829,0.07358492,15,3.337197,2.3570392,0.36762306,411,200.8161235504,33.3862058276,405.46063,661.84406,-5.6928296,0.18073355,-6.501891,0.12803653,-5.661632,0.5660916,-6.7207427,0.18186098,-6.7207427,0.18186098,19,3.337197,2.3570392,0.6247001
-0.7372936,0.4663538602,-0.708459,0.485966752,-0.0288346,0.217759889,21.265595,0.4506829471,20.5283014,0.1198782886,20.557136,0.1817926434,412,200.8244165575,33.3862706978,306.11975,662.29083,-5.5305853,0.09814274,-6.060954,0.09336573,-5.180339,0.45067054,-5.9040785,0.14843716,-5.9040785,0.14843716,23,-0.50059247,1.6339217,0.6432968,412,200.8244430953,33.386241034,306.11975,662.29083,-5.7436256,0.15201631,-6.0975757,0.13036056,-7.4083686,0.11776523,-6.9508653,0.11329629,-6.9508653,0.11329629,16,-0.50059247,1.6339217,0.49816537,412,200.8244398104,33.3862371858,306.11975,662.29083,-5.2121673,0.23820159,-6.324767,0.14182633,-6.909926,0.18032384,-5.79937,0.313934,-5.79937,0.313934,11,-0.50059247,1.6339217,0.42722866
1.6725883,0.3592705064,106.483887,99.0001019726,-104.8112987,99.0005552937,19.983175,0.1402095361,21.6557633,0.3307817751,126.467062,99.0000026863,413,200.8450359486,33.3862146949,59.722755,661.43854,-5.4366446,0.097729094,-5.8500733,0.095976494,-6.462759,0.14016965,-5.655742,0.16124974,-5.655742,0.16124974,32,64.46631,1.5565557,0.79484403,413,200.8450654583,33.3861814179,59.722755,661.43854,-5.3750143,0.19190955,-5.839893,0.15789247,-6.2809067,0.33002186,-6.1214566,0.20826253,-6.1214566,0.20826253,14,64.46631,1.5565557,0.4997807,413,200.845066772,33.3861755417,59.722755,661.43854,-4.698002,0.34343597,-7.8936195,0.038561527,99,99,-4.9761133,0.57641035,-4.9761133,0.57641035,11,64.46631,1.5565557,0.47408807
-104.842966,99.0000570935,1.021128,140.0071446143,-105.864094,99.0000597233,125.445934,99.0000000565,20.602968,0.1062700785,126.467062,99.0000026863,414,200.8496407316,33.3862823424,4.6965256,662.402,-5.1350365,0.08430254,-5.2373796,0.08450685,99,99,-4.957903,0.13889162,-4.957903,0.13889162,12,-31.411816,1.4344615,0.7551834,414,200.8496709251,33.38624827,4.6965256,662.402,-4.722785,0.20781289,-4.9127955,0.18948564,-7.333702,0.10388058,-5.3638062,0.18315397,-5.3638062,0.18315397,10,-31.411816,1.4344615,0.5130637,414,200.849673277,33.3862419588,4.6965256,662.402,-2.7803662,1.1630979,-5.9759836,0.12337798,99,99,-2.7474096,1.9230103,-2.7474096,1.9230103,4,-31.411816,1.4344615,0.4013581
2.4826754,0.7344917043,106.445048,99.0001091803,-103.9623726,99.0026207941,20.022014,0.1452096123,22.5046894,0.7199946056,126.467062,99.0000026863,415,200.7657117522,33.3861562955,1007.63025,661.0654,-5.1091733,0.11005639,-5.4607573,0.10936699,-6.42392,0.1451711,-6.0463595,0.13009077,-5.4607573,0.10936699,27,8.5807905,1.4311175,0.6823473,415,200.7657297589,33.3861368763,1007.63025,661.0654,-4.140884,0.48637182,-7.3365016,0.053540643,-5.4319806,0.7196458,-6.5466995,0.16257711,-7.3365016,0.053540643,13,8.5807905,1.4311175,0.4531838,415,200.7657133407,33.3861387368,1007.63025,661.0654,-5.0888906,0.2014125,-5.453587,0.1727344,99,99,-6.406458,0.17950688,-5.453587,0.1727344,13,8.5807905,1.4311175,0.725868
-104.4955535,99.0001537751,-102.2307164,99.0216464836,-2.2648371,2.0777144801,125.445934,99.0000000565,20.9503805,0.1744600735,23.2152176,2.0703770535,416,200.8473197749,33.3861444438,32.431606,660.4305,-4.8820705,0.11547112,-5.1481166,0.11590487,99,99,-5.1941934,0.1324462,-5.1941934,0.1324462,16,-17.117989,1.9503084,0.62295485,416,200.8473495977,33.3861107573,32.431606,660.4305,-4.6292887,0.2638985,-5.0460424,0.22112492,-6.9862895,0.17301492,-5.8249865,0.14381082,-5.8249865,0.14381082,11,-17.117989,1.9503084,0.42153478,416,200.8473514118,33.3861046421,32.431606,660.4305,-3.420154,0.7652687,-6.615772,0.08226175,-4.2518444,2.0702486,-4.8301435,0.34241134,-4.8301435,0.34241134,6,-17.117989,1.9503084,0.46919146
0.3981089,0.183586489,1.1822056,0.3616369234,-0.7840967,0.3483676353,20.0340974,0.146842184,20.4322063,0.1101878938,21.216303,0.3304824313,417,200.8225410665,33.3862418698,328.5316,661.8853,-5.267783,0.11856905,-6.0484743,0.10183512,-6.4118366,0.1468041,-6.6818323,0.1044709,-6.0484743,0.10183512,30,-9.24355,2.7005205,0.68328506,417,200.8225673255,33.3862125297,328.5316,661.8853,-5.4490266,0.19078156,-5.9772635,0.15307637,-7.5044637,0.107885204,-7.8073483,0.07427675,-5.9772635,0.15307637,21,-9.24355,2.7005205,0.5999366,417,200.8225636175,33.3862088584,328.5316,661.8853,-4.3572464,0.49811757,-7.552864,0.053529162,-6.250759,0.32967675,-6.3959603,0.26086962,-7.552864,0.053529162,11,-9.24355,2.7005205,0.46108165
1.7221207,0.1361880528,0.9196465,0.1055423151,0.8024742,0.1559572572,18.8629057,0.051786581,20.5850264,0.1259576745,19.7825522,0.0919637445,418,200.7814326895,33.3853658772,819.7765,649.6044,-7.3655214,0.0320808,-7.503084,0.03223164,-7.5830283,0.051678494,-7.5221868,0.04234499,-7.5221868,0.04234499,103,16.89884,1.1120795,0.93609107,418,200.7814527751,33.3853435958,819.7765,649.6044,-6.694266,0.10207417,-7.1129985,0.08546634,-7.3516436,0.1239483,-6.9963813,0.12916395,-6.9963813,0.12916395,55,16.89884,1.1120795,0.11871617,418,200.7814397593,33.3853437447,819.7765,649.6044,-7.1509967,0.06627312,-7.342399,0.060557283,-7.6845098,0.08902501,-7.2920485,0.096067585,-7.2920485,0.096067585,75,16.89884,1.1120795,0.6865335
1.3811824,0.3003339751,0.940229,0.2997847173,0.4409534,0.3713039955,20.022418,0.1452665072,21.4036004,0.2628652478,20.962647,0.2622375233,419,200.7921233102,33.3852006943,692.0261,647.15515,-5.223178,0.101551004,-5.529246,0.10155039,-6.423516,0.14522801,-5.474412,0.17373157,-5.474412,0.17373157,24,-13.421999,1.5152156,0.5883568,419,200.7921449028,33.3851765203,692.0261,647.15515,-4.3558435,0.4066068,-7.551461,0.04569592,-6.5330696,0.26190835,-5.789964,0.25716096,-5.789964,0.25716096,10,-13.421999,1.5152156,0.3717835,419,200.7921342526,33.3851755882,692.0261,647.15515,-4.8867803,0.24500354,-5.46374,0.19354884,-6.504415,0.26122144,-5.7247615,0.26521745,-5.7247615,0.26521745,9,-13.421999,1.5152156,0.4930329
1.072051,0.2870573128,1.7908293,0.6882525957,-0.7187783,0.7061642011,20.192211,0.1694486021,21.264262,0.2317090246,21.9830403,0.667067318,420,200.8233470634,33.3850257254,318.9056,644.4774,-4.9419827,0.1280297,-5.4576907,0.12236172,-6.253723,0.1694156,-5.8574824,0.1600492,-5.8574824,0.1600492,24,46.721207,1.3062788,0.6171784,420,200.8233731341,33.3849960679,318.9056,644.4774,-5.0098815,0.22556756,-5.461433,0.18653695,-6.672408,0.23062289,-6.199105,0.2322181,-6.199105,0.2322181,12,46.721207,1.3062788,0.48742715,420,200.8233694357,33.3849920461,318.9056,644.4774,-5.310769,0.16794229,-5.5742054,0.14936638,-5.4840217,0.66666853,-5.1657267,0.5810777,-5.1657267,0.5810777,16,46.721207,1.3062788,0.52576643
1.5747857,0.0956510027,0.8514453,0.079745821,0.7233404,0.1105787736,18.5783007,0.0405021304,20.1530864,0.0866527077,19.429746,0.0686947844,421,200.802904559,33.3847054216,563.1947,639.99445,-7.779888,0.022749318,-7.8444686,0.02273804,-7.8676333,0.040363837,-7.8123,0.026041051,-7.8123,0.026041051,96,74.08323,1.0430893,0.9794874,421,200.8029275889,33.3846792912,563.1947,639.99445,-7.5596757,0.04536006,-7.6468296,0.043294054,-7.7835836,0.08370506,-7.6827292,0.051218618,-7.6827292,0.051218618,81,74.08323,1.0430893,0.96510977,421,200.8029192783,33.3846771953,563.1947,639.99445,-7.8576636,0.034366317,-7.915939,0.03332366,-8.037316,0.06470777,-7.954294,0.039396197,-7.954294,0.039396197,84,74.08323,1.0430893,0.9804787
0.738328,0.1209873219,0.5864665,0.139504632,0.1518615,0.1409977048,19.4160115,0.0843182117,20.1543395,0.0867661871,20.002478,0.1111394689,422,200.8215534867,33.3848742102,340.33948,642.316,-6.6283817,0.048033033,-6.8155365,0.048334334,-7.0299225,0.08425187,-6.799903,0.06814956,-6.799903,0.06814956,52,20.004858,1.1589239,0.951484,422,200.8215792597,33.3848448442,340.33948,642.316,-7.5721836,0.038237445,-7.621481,0.037222542,-7.7823305,0.08382253,-7.747112,0.056151345,-7.747112,0.056151345,65,20.004858,1.1589239,0.97820693,422,200.8215751394,33.3848409638,340.33948,642.316,-7.342439,0.045269947,-7.4090114,0.043710183,-7.464584,0.1087203,-7.5877776,0.06295717,-7.5877776,0.06295717,63,20.004858,1.1589239,0.9684927
-104.5689273,99.0000826851,-99.5891086,100.6670253367,-4.9798187,18.2446249463,125.445934,99.0000000565,20.8770067,0.1279080499,25.8568254,18.2441765767,423,200.849793834,33.3849888872,2.8681273,643.8906,-5.8451285,0.060889468,-5.9483047,0.06104079,99,99,-3.0589578,0.9830364,-5.9483047,0.06104079,21,-50.90009,1.9226214,0.935224,423,200.8498237252,33.3849546003,2.8681273,643.8906,-2.8261857,1.5897007,-6.0218034,0.16608897,-7.0596633,0.1259298,-4.932588,0.35527238,-6.0218034,0.16608897,9,-50.90009,1.9226214,0.45113912,423,200.8498259299,33.384947985,2.8681273,643.8906,-3.3787985,0.9311548,-6.574416,0.09837902,-1.6102366,18.244162,-1.3154478,9.538612,-6.574416,0.09837902,8,-50.90009,1.9226214,0.4678862
-104.3362637,99.0001133784,-102.7056105,99.0049010206,-1.6306532,0.9964199301,125.445934,99.0000000565,21.1096703,0.1497923934,22.7403235,0.9850963994,424,200.8499100404,33.3846801459,1.4797343,639.47205,-5.3662615,0.07374122,-5.455708,0.07384727,99,99,-5.5412683,0.08223645,-5.455708,0.07384727,9,86.77728,1.5290629,0.68947375,424,200.8499398709,33.3846457938,1.4797343,639.47205,-3.3249395,0.77447325,-6.5205574,0.083819576,-6.8269997,0.14810674,-4.7354574,0.30582455,-6.5205574,0.083819576,8,86.77728,1.5290629,0.35173017,424,200.8499420583,33.3846390982,1.4797343,639.47205,99,99,99,99,-4.7267385,0.9848264,99,99,99,99,4,86.77728,1.5290629,0.4127075
1.8051701,0.184189486,0.5197261,0.1051470209,1.285444,0.1908109641,19.1300284,0.0654707521,20.9351985,0.1721608184,19.6497545,0.0822768292,425,200.7682016889,33.3846637657,977.89404,639.6797,-7.1858063,0.037553154,-7.3826995,0.037790082,-7.3159056,0.06538529,-7.2511544,0.049591333,-7.2511544,0.049591333,128,9.752116,1.7304107,0.012054337,425,200.7682196821,33.3846436948,977.89404,639.6797,-6.9288054,0.08471557,-7.23045,0.074044764,-7.0014715,0.1706962,-7.098801,0.108360335,-7.098801,0.108360335,74,9.752116,1.7304107,0.113844015,425,200.7682036114,33.3846449786,977.89404,639.6797,-7.1959,0.06512613,-7.389656,0.059454564,-7.8173075,0.07897847,-7.25298,0.09167817,-7.25298,0.09167817,82,9.752116,1.7304107,0.42239803
1.490736,140.0071445082,1.021128,140.0071446143,0.469608,140.0071463677,125.445934,99.0000000565,126.93667,99.0000025361,126.467062,99.0000026863,426,200.8462583089,33.3849399136,45.117558,643.19305,-4.1848726,0.1642674,-4.49516,0.16418545,99,99,-4.839683,0.14313485,-4.839683,0.14313485,10,81.20604,1.6601499,0.48659566,426,200.8462876758,33.3849062378,45.117558,643.19305,-0.5061171,8.637526,-3.7017348,0.8975269,99,99,-2.5789294,2.126728,-2.5789294,2.126728,3,81.20604,1.6601499,0.36532617,426,200.8462890838,33.3848999572,45.117558,643.19305,-2.4964828,1.3507563,-5.6921005,0.1430671,99,99,99,99,99,99,1,81.20604,1.6601499,0.3483587
1.859113,0.1465573832,0.884091,0.100039272,0.975022,0.1626382007,18.826425,0.0501783727,20.685538,0.1376996641,19.710516,0.0865447101,427,200.8076329521,33.3845916876,506.69125,638.3391,-7.568537,0.026088811,-7.6475525,0.02610495,-7.619509,0.050066814,-7.6091437,0.030513179,-7.6091437,0.030513179,92,-2.9257686,1.1472638,0.98005986,427,200.8076566383,33.3845647142,506.69125,638.3391,-7.5548315,0.044441365,-7.635349,0.04255847,-7.251132,0.13586406,-7.6036167,0.054905854,-7.6036167,0.054905854,73,-2.9257686,1.1472638,0.97653896,427,200.8076493682,33.3845621308,506.69125,638.3391,-7.8445735,0.0339429,-7.899242,0.032974888,-7.756546,0.08341528,-7.8983088,0.0413504,-7.8983088,0.0413504,94,-2.9257686,1.1472638,0.97695965
107.228256,99.0000630797,7.65836242,94.6880861092,99.56989358,136.9920514685,19.708414,0.1094880025,126.93667,99.0000025361,27.36677642,94.6880228086,428,200.8429039501,33.3844885137,85.202835,636.73737,-6.01363,0.06746119,-6.259357,0.06780024,-6.73752,0.10943692,-6.5158796,0.08768949,-6.5158796,0.08768949,40,-64.82445,1.0678087,0.8964832,428,200.8429327181,33.3844553589,85.202835,636.73737,-4.9955945,0.30576885,-8.191212,0.03426727,99,99,-3.1207023,3.8510616,-3.1207023,3.8510616,15,-64.82445,1.0678087,0.514721,428,200.8429333135,33.3844493054,85.202835,636.73737,-5.908474,0.13102762,-6.2020693,0.115272865,-0.10028558,94.68802,-5.3478327,0.4828483,-5.3478327,0.4828483,28,-64.82445,1.0678087,0.57041174
2.5290823,1.0921029488,1.4279106,0.6185937019,1.1011717,1.220773736,20.409115,0.2062262158,22.9381973,1.0724549401,21.8370256,0.5832057235,429,200.8422496965,33.3842782992,93.02158,633.7299,-4.9612117,0.120972134,-5.3630033,0.11910029,-6.036819,0.2061991,-5.425488,0.12320392,-5.3630033,0.11910029,22,-66.26034,1.1693568,0.5080678,429,200.842278317,33.3842452283,93.02158,633.7299,-4.0772285,0.4983232,-7.272846,0.054918468,-4.9984727,1.0722208,-4.803383,0.4162541,-7.272846,0.054918468,10,-66.26034,1.1693568,0.4079629,429,200.8422787368,33.3842391918,93.02158,633.7299,-4.255641,0.41206834,-7.4512587,0.046572506,-5.6300364,0.58274955,-4.827706,0.39566284,-7.4512587,0.046572506,4,-66.26034,1.1693568,0.43288085
1.6893377,0.2237994117,0.9663964,0.1817816231,0.7229413,0.2609628378,19.4471166,0.0866865978,21.1364543,0.206328889,20.413513,0.1597810761,430,200.8335030921,33.3842710565,197.54396,633.64465,-6.8834767,0.044391237,-7.108813,0.04465152,-6.9988174,0.08662207,-6.9950404,0.05606759,-6.9950404,0.05606759,86,34.599396,1.4143972,0.36693618,430,200.8335304442,33.3842395139,197.54396,633.64465,-6.5317464,0.11006414,-6.9476857,0.09222391,-6.8002157,0.2051084,-6.903797,0.11600132,-6.903797,0.11600132,52,34.599396,1.4143972,0.6344704,430,200.833528909,33.3842343308,197.54396,633.64465,-6.7785697,0.0859456,-7.046836,0.07629085,-7.053549,0.15810792,-6.9489217,0.10829318,-6.9489217,0.10829318,66,34.599396,1.4143972,0.14261797
1.061455,0.0294163605,0.465455,0.0291399587,0.596,0.0373710011,17.202152,0.0126068975,18.263607,0.0265779683,17.667607,0.026271721,431,200.8493958508,33.3837833253,7.625138,626.6376,-9.336354,0.009439648,-9.361905,0.0094168335,-9.243782,0.012155272,-9.321167,0.009973117,-9.361905,0.0094168335,210,26.76013,1.190793,0.9715999,431,200.849425382,33.3837489329,7.625138,626.6376,-9.512289,0.012211298,-9.53315,0.0120783625,-9.673063,0.014291036,-9.578345,0.01251088,-9.53315,0.0120783625,251,26.76013,1.190793,0.04571875,431,200.8494273287,33.3837420872,7.625138,626.6376,-9.676594,0.010556521,-9.693933,0.010465411,-9.799455,0.012582743,-9.742673,0.010777486,-9.693933,0.010465411,262,26.76013,1.190793,0.04810644
1.17259,0.0363058834,0.460989,0.0339522258,0.711601,0.0433944085,17.523173,0.0171434553,18.695763,0.0320034234,17.984162,0.0293062379,432,200.8482923281,33.383032206,20.813185,615.8889,-9.098842,0.012215532,-9.158759,0.012205307,-8.922761,0.016814126,-8.99644,0.017042905,-9.158759,0.012205307,312,14.906349,2.4474893,0.8954887,432,200.8483215111,33.3829978976,20.813185,615.8889,-9.063096,0.020652607,-9.125911,0.019959195,-9.240907,0.022848729,-9.233989,0.02511481,-9.125911,0.019959195,264,14.906349,2.4474893,0.8364813,432,200.848323106,33.3829909919,20.813185,615.8889,-9.296595,0.016588554,-9.343004,0.016185831,-9.4829,0.018082524,-9.486193,0.01964251,-9.343004,0.016185831,275,14.906349,2.4474893,0.437686
1.490736,140.0071445082,1.021128,140.0071446143,0.469608,140.0071463677,125.445934,99.0000000565,126.93667,99.0000025361,126.467062,99.0000026863,433,200.7880753613,33.3839921793,740.4101,629.89026,-4.31351,0.16949429,-4.8054466,0.16314766,99,99,-4.8800488,0.16081816,-4.8800488,0.16081816,13,73.5911,1.2612748,0.5215956,433,200.7880960646,33.3839685375,740.4101,629.89026,-4.4299994,0.28551647,-4.8240013,0.24127094,99,99,-4.7670627,0.342608,-4.7670627,0.342608,8,73.5911,1.2612748,0.37220386,433,200.7880843407,33.3839677307,740.4101,629.89026,99,99,99,99,99,99,99,99,99,99,0,73.5911,1.2612748,0.34688774
